stage_a,stage_b,kendall_tau_b_difference,top10_overlap_difference,median_rank_displacement_difference,p90_rank_displacement_difference,median_consequence_priority_percentile_gap_difference,p90_consequence_priority_percentile_gap_difference,replicate
PRE_IB,POST_IB_PRE_OB,0.14780115939974248,0.1506766917293233,-0.02384219766090548,-0.15718974853497505,-0.02173738347798143,-0.08937949706995041,592
PRE_IB,POST_OB_PRE_TO,-0.22450359042795998,0.07999999999999996,0.06967213114754098,0.19251936588002175,-0.07883714646009737,-0.19435687263556112,592
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.37230474982770245,-0.07067669172932334,0.09351432880844646,0.3497091144149968,-0.05709976298211594,-0.10497737556561071,592
PRE_IB,POST_IB_PRE_OB,0.005134429902474036,-0.3851717902350814,0.006360602053026021,-0.017346810252534706,-0.013829586245985237,-0.009589709679450886,593
PRE_IB,POST_OB_PRE_TO,-0.24072582599928216,-0.5324675324675325,0.06965174129353235,0.19181868435599791,-0.09197070204532892,-0.1929933665008292,593
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2458602559017562,-0.14729574223245112,0.06329113924050633,0.20916549460853262,-0.07814111579934369,-0.18340365682137832,593
PRE_IB,POST_IB_PRE_OB,-0.04348034796295175,-0.46220735785953176,0.010550325996999052,0.04142079517699371,0.019068637675698552,0.026620733274570707,594
PRE_IB,POST_OB_PRE_TO,-0.3065251594878421,-0.7391304347826086,0.08296943231441045,0.28158740822496275,-0.04892269302749652,-0.11468880464513653,594
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.26304481152489034,-0.27692307692307694,0.0724191063174114,0.24016661304796905,-0.06799133070319507,-0.14130953791970724,594
PRE_IB,POST_IB_PRE_OB,0.1550945899764148,-0.3990476190476191,-0.03393892768374951,-0.10735096855643661,-0.018873042174616328,-0.0772576636288318,595
PRE_IB,POST_OB_PRE_TO,-0.21489124328200304,-0.49404761904761907,0.05392156862745101,0.19925180598555214,-0.0681114551083592,-0.17272961816305465,595
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.36998583325841783,-0.09499999999999997,0.08786049631120052,0.30660277454198875,-0.04923841293374287,-0.09547195453422286,595
PRE_IB,POST_IB_PRE_OB,0.06337517212585231,-0.20144927536231882,0.00230700976042586,-0.10161194912747706,-0.0010943507837918032,-0.0022448979591834783,596
PRE_IB,POST_OB_PRE_TO,-0.2001260276954644,-0.3424242424242424,0.06462585034013602,0.1612244897959184,-0.09115646258503401,-0.18486394557823127,596
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2635011998213167,-0.14097496706192358,0.062318840579710155,0.2628364389233955,-0.09006211180124221,-0.1826190476190478,596
PRE_IB,POST_IB_PRE_OB,0.08356386023145201,0.21568627450980393,-0.020158635608364395,-0.09654238643132568,-0.02418820735492358,-0.014626179578016707,597
PRE_IB,POST_OB_PRE_TO,-0.1476488815896364,0.18181818181818177,0.04790419161676651,0.12571395670198074,-0.11607554122524177,-0.23068286503915236,597
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23121274182108842,-0.033868092691622165,0.0680628272251309,0.22225634313330642,-0.0918873338703182,-0.21605668546113566,597
PRE_IB,POST_IB_PRE_OB,0.1167247911003414,-0.03593145384190166,-0.00783190494305086,-0.10848419074045074,-0.008690617377878213,-0.010195461970507136,598
PRE_IB,POST_OB_PRE_TO,-0.17219422029875764,-0.08518518518518525,0.07462686567164178,0.1310070526488437,-0.07831720518287685,-0.1810111530260783,598
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.28891901139909903,-0.04925373134328359,0.08245877061469264,0.23949124338929445,-0.06962658780499864,-0.17081569105557115,598
PRE_IB,POST_IB_PRE_OB,0.06186465576126021,-0.33249791144527985,-0.011983982945870497,-0.07540114654452224,-0.006360729409731231,-0.03620199925100076,599
PRE_IB,POST_OB_PRE_TO,-0.23323382152353112,-0.5190476190476191,0.06403940886699505,0.20483277158413263,-0.08179932590095929,-0.16976925071298943,599
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2950984772847913,-0.18654970760233924,0.07602339181286555,0.28023391812865484,-0.07543859649122805,-0.13356725146198867,599
PRE_IB,POST_IB_PRE_OB,-0.05404274904730466,-0.14858934169278992,-0.0051400288367113856,0.0934729844682452,-0.010099417682356088,-0.03762599639376907,600
PRE_IB,POST_OB_PRE_TO,-0.31895558244234834,-0.07272727272727275,0.07109004739336489,0.3050361960314568,-0.07944898703192543,-0.21600437477214718,600
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2649128333950437,0.07586206896551717,0.07623007623007627,0.21156321156321162,-0.06934956934956935,-0.1783783783783781,600
PRE_IB,POST_IB_PRE_OB,0.03701713794570838,-0.09188405797101451,-0.003385564378899586,-0.023548284174702172,0.006655913216108922,0.047996431272452345,601
PRE_IB,POST_OB_PRE_TO,-0.15519927515051068,-0.26909090909090905,0.03658536585365857,0.17154866208856268,-0.08270187070802743,-0.1738969137264187,601
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.19221641309621906,-0.17720685111989454,0.039970930232558155,0.19509694626326485,-0.08935778392413635,-0.22189334499887103,601
PRE_IB,POST_IB_PRE_OB,-0.14202999970893926,-0.5537918871252204,0.046209098164405465,0.15891637846945111,0.011736277378735532,0.02179036977919646,602
PRE_IB,POST_OB_PRE_TO,-0.37212379450334454,-0.7142857142857143,0.10952380952380955,0.3445578231292517,-0.06564625850340136,-0.16136054421768709,602
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23009379479440528,-0.16049382716049387,0.06331471135940409,0.1856414446598006,-0.0773825358821369,-0.18315091399688355,602
PRE_IB,POST_IB_PRE_OB,-0.031186304814534105,0.06758583400919171,-0.0038208864238788998,-0.002530384755642795,0.010749644853505491,-0.0016410217333326371,603
PRE_IB,POST_OB_PRE_TO,-0.22474639712266054,-0.2592592592592592,0.03717472118959109,0.194134655101198,-0.09361833952912019,-0.21864931846344487,603
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.19356009230812643,-0.3268450932684509,0.040995607613469986,0.1966650398568408,-0.10436798438262568,-0.21700829673011224,603
PRE_IB,POST_IB_PRE_OB,-0.004682626023313818,-0.30431547619047616,-0.010168935542069879,0.0420776806704313,0.005223099572779749,-0.05308465521685135,604
PRE_IB,POST_OB_PRE_TO,-0.24842431900293604,-0.47619047619047616,0.04477611940298509,0.2501024290313141,-0.062437810945273675,-0.1886742756804214,604
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24374169297962223,-0.171875,0.05494505494505497,0.20802474836088278,-0.06766091051805342,-0.13558962046357004,604
PRE_IB,POST_IB_PRE_OB,0.12611930775810243,-0.19428571428571428,-0.06304147465437793,-0.10126728110599065,-0.022868663594470123,-0.04387096774193555,605
PRE_IB,POST_OB_PRE_TO,-0.22827184879408546,-0.48,0.048387096774193505,0.22016129032258075,-0.08159659296846686,-0.1524102935846321,605
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3543911565521879,-0.2857142857142857,0.11142857142857143,0.3214285714285714,-0.058727929373996735,-0.10853932584269654,605
PRE_IB,POST_IB_PRE_OB,0.027241214236661815,-0.3495256166982922,0.014554304256537531,-0.0484748997900358,-0.02783928230578353,-0.06608322198892913,606
PRE_IB,POST_OB_PRE_TO,-0.2496385155989379,-0.22459893048128343,0.07100591715976334,0.2069834202355151,-0.0681938016286836,-0.17815923604194728,606
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2768797298355997,0.12492668621700875,0.05645161290322581,0.2554583200255509,-0.04035451932290007,-0.11207601405301815,606
PRE_IB,POST_IB_PRE_OB,-0.1316509673012196,-0.6304964539007093,0.06064302933051979,0.08210567193487633,0.01625891162742993,0.07240051583027418,607
PRE_IB,POST_OB_PRE_TO,-0.41770539885851377,-0.7000000000000001,0.14948453608247425,0.3249526614769619,-0.053545129391962876,-0.08841784136334951,607
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.28605443155729415,-0.06950354609929077,0.08884150675195446,0.24284698954208556,-0.0698040410193928,-0.1608183571936237,607
PRE_IB,POST_IB_PRE_OB,0.027828132101379244,-0.2421052631578947,0.02792586951002797,-0.05214521452145304,-0.016298552932216354,-0.029525260218329463,608
PRE_IB,POST_OB_PRE_TO,-0.21278294520653307,-0.036363636363636376,0.08205128205128209,0.17181818181818165,-0.07552447552447553,-0.16456876456876457,608
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2406110773079123,0.20574162679425834,0.05412541254125412,0.2239633963396347,-0.05922592259225917,-0.1350435043504351,608
PRE_IB,POST_IB_PRE_OB,-0.024924207770941398,0.11111111111111105,-0.03783106231697686,0.04464231042146177,0.03749788386659891,0.025918942185434224,609
PRE_IB,POST_OB_PRE_TO,-0.2642873409241626,-0.05555555555555558,0.027932960893854775,0.25710738671632527,-0.033209186840471805,-0.1563935443823713,609
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23936313315322122,-0.16666666666666663,0.06576402321083163,0.2124650762948635,-0.07070707070707072,-0.18231248656780552,609
PRE_IB,POST_IB_PRE_OB,-0.0531733948094123,-0.11199999999999999,0.010243012223544068,0.07308843025837675,0.005184714573278071,0.012281079924668259,610
PRE_IB,POST_OB_PRE_TO,-0.22843646618253566,-0.16888888888888887,0.05668016194331982,0.21182930801805577,-0.10354134673553911,-0.21900739913444117,610
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.17526307137312336,-0.05688888888888888,0.04643714971977575,0.13874087775967903,-0.10872606130881718,-0.23128847905910943,610
PRE_IB,POST_IB_PRE_OB,-0.11924392246189985,-0.07397260273972606,0.0071757236880424236,0.1381000640689617,-0.007863008911410146,0.006678315568758197,611
PRE_IB,POST_OB_PRE_TO,-0.36963225585948145,-0.30000000000000004,0.07796610169491525,0.34545334869178895,-0.07893697548132306,-0.15531347704459386,611
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2503883333975816,-0.226027397260274,0.07079037800687282,0.20735328462282726,-0.07107396656991291,-0.16199179261335206,611
PRE_IB,POST_IB_PRE_OB,-0.14665682810247727,-0.05763116057233697,0.02032008631541088,0.10784930767847506,0.025765885795556664,0.03192280655866342,612
PRE_IB,POST_OB_PRE_TO,-0.4252548154656882,-0.2941176470588235,0.10240963855421686,0.3279623347759972,-0.03256228798689903,-0.09275938706281428,612
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.27859798736321095,-0.2364864864864865,0.08208955223880599,0.22011302709752212,-0.058328173782455695,-0.1246821936214777,612
PRE_IB,POST_IB_PRE_OB,0.0324112161316481,0.013333333333333308,-0.015676633662147776,-0.01107364171738362,0.01496741598616641,0.03396614216352967,613
PRE_IB,POST_OB_PRE_TO,-0.19463285708211486,0.07999999999999996,0.037190082644628086,0.19860010119750382,-0.06341710237814138,-0.1489627255861018,613
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22704407321376296,0.06666666666666665,0.05286671630677586,0.20967374291488744,-0.07838451836430779,-0.18292886774963146,613
PRE_IB,POST_IB_PRE_OB,0.02503407812160796,0.016009852216748777,-0.022748013630388753,0.04325639029127837,-0.013793651989718658,-0.044243086429055445,614
PRE_IB,POST_OB_PRE_TO,-0.23139721435183125,-0.18571428571428572,0.048309178743961345,0.24378704118731015,-0.08399322675432053,-0.25047064096817545,614
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2564312924734392,-0.2017241379310345,0.0710571923743501,0.20053065089603178,-0.07019957476460187,-0.20622755453912,614
PRE_IB,POST_IB_PRE_OB,-0.08943098731156751,-0.28592592592592597,0.001948533305093758,0.08412883314927164,0.006189013781939673,0.05512548978078985,615
PRE_IB,POST_OB_PRE_TO,-0.35200133782401066,-0.56,0.08571428571428574,0.314493575207861,-0.07290249433106577,-0.14695767195767195,615
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.26257035051244315,-0.274074074074074,0.08376575240919198,0.2303647420585893,-0.07909150811300544,-0.2020831617384618,615
PRE_IB,POST_IB_PRE_OB,-0.03767747181765435,-0.010000000000000009,0.0342065382117341,0.05174280147218002,-0.0034774843039618863,-0.013510770729595278,616
PRE_IB,POST_OB_PRE_TO,-0.30736082117982877,-0.16000000000000003,0.10887096774193546,0.2766479663394109,-0.09887798036465634,-0.23128506311360453,616
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2696833493621744,-0.15000000000000002,0.07466442953020136,0.2249051648672309,-0.09540049606069445,-0.21777429238400925,616
PRE_IB,POST_IB_PRE_OB,-0.07992972849275837,-0.29137931034482756,0.05439715868415379,0.02289803095699805,-0.0007019885040694396,0.010948588030053497,617
PRE_IB,POST_OB_PRE_TO,-0.395665504718566,-0.2833333333333333,0.12562814070351763,0.3327799712849965,-0.07744077530509696,-0.1579100861450108,617
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3157357762258076,0.008045977011494232,0.07123098201936384,0.30988194032799843,-0.07673878680102753,-0.16885867417506428,617
PRE_IB,POST_IB_PRE_OB,-0.006552625698025616,-0.2612173913043478,0.02085470085470084,-0.015147435897435946,-0.041204594017094004,-0.03139690170940157,618
PRE_IB,POST_OB_PRE_TO,-0.32302800729341097,-0.46521739130434786,0.09777777777777777,0.26533333333333325,-0.10222222222222219,-0.16888888888888887,618
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.31647538159538535,-0.20400000000000007,0.07692307692307693,0.2804807692307692,-0.06101762820512818,-0.1374919871794873,618
PRE_IB,POST_IB_PRE_OB,0.023315463713022955,0.02564102564102566,0.011164736164736122,-0.03540025740025737,0.043492921492921555,0.11546409266409258,619
PRE_IB,POST_OB_PRE_TO,-0.20976673567977921,-0.3076923076923077,0.06949806949806947,0.19259974259974266,-0.046455796455796394,-0.08041283041283043,619
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23308219939280217,-0.33333333333333337,0.05833333333333335,0.22800000000000004,-0.08994871794871795,-0.195876923076923,619
PRE_IB,POST_IB_PRE_OB,-0.03227455852389116,-0.2948875255623722,0.021052189259601672,0.03236406420707616,-0.007074123875955962,0.07215312211110247,620
PRE_IB,POST_OB_PRE_TO,-0.21374838175921906,-0.2666666666666667,0.0547945205479452,0.21889269406392697,-0.1002425799086758,-0.14751712328767053,620
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.1814738232353279,0.02822085889570547,0.03374233128834353,0.1865286298568508,-0.09316845603271984,-0.219670245398773,620
PRE_IB,POST_IB_PRE_OB,0.017443297295245075,-0.2791780821917808,0.010060915700530526,-0.04753389663981139,-0.003935659545799108,-0.026831822137382888,621
PRE_IB,POST_OB_PRE_TO,-0.29911684648126446,-0.46909090909090906,0.08571428571428569,0.2473389355742296,-0.06636654661864749,-0.15197679071628634,621
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.31656014377650954,-0.18991282689912825,0.07565337001375516,0.294872832214041,-0.062430887072848384,-0.12514496857890345,621
PRE_IB,POST_IB_PRE_OB,-0.055569276244791466,-0.4550354609929078,-0.015139966740576494,0.06951912416851458,0.006221706393200299,-0.04486557649667411,622
PRE_IB,POST_OB_PRE_TO,-0.3083178510970137,-0.6488888888888888,0.04878048780487804,0.28701578192252514,-0.07882592061214727,-0.19631276901004546,622
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25274857485222224,-0.19385342789598103,0.06392045454545453,0.21749665775401056,-0.08504762700534757,-0.15144719251337135,622
PRE_IB,POST_IB_PRE_OB,-0.11529499522263509,-0.743421052631579,0.022646550369322685,0.0992967153858243,0.015020430614490099,0.028109775263240655,623
PRE_IB,POST_OB_PRE_TO,-0.3804074100419963,-0.9,0.10317460317460321,0.3148412698412699,-0.053015873015873016,-0.12289682539682523,623
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2651124148193612,-0.15657894736842104,0.08052805280528053,0.21554455445544562,-0.06803630363036312,-0.15100660066006588,623
PRE_IB,POST_IB_PRE_OB,-0.04174287649689834,-0.24344112263575352,-0.02279172549260322,0.10768860106807449,-0.007950708980418664,-0.049373887422503204,624
PRE_IB,POST_OB_PRE_TO,-0.32264256262820357,-0.45454545454545453,0.06363636363636371,0.3399376114081996,-0.09362745098039216,-0.2377005347593582,624
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2808996861313052,-0.21110433190970102,0.08642808912896693,0.23224901034012513,-0.0856767419999735,-0.188326647336855,624
PRE_IB,POST_IB_PRE_OB,0.035084568884054534,-0.3068965517241379,-0.02044276027124052,-0.06277439043693525,-0.030131504802426268,-0.09506682875250855,625
PRE_IB,POST_OB_PRE_TO,-0.26176375098002636,-0.30000000000000004,0.06651376146788991,0.2108069448554799,-0.07709381473808824,-0.18547400611620762,625
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2968483198640809,0.006896551724137834,0.08695652173913043,0.27358133529241513,-0.04696230993566197,-0.09040717736369908,625
PRE_IB,POST_IB_PRE_OB,-0.1136514264712184,-0.5105580693815989,0.06197465233637656,0.07870873300204145,0.005587657459840578,0.030686852344081084,626
PRE_IB,POST_OB_PRE_TO,-0.3493899851699843,-0.7948717948717949,0.1215686274509804,0.32044817927170854,-0.08011204481792716,-0.1504201680672268,626
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23573855869876592,-0.28431372549019607,0.05959397511460385,0.2417394462696671,-0.08569970227776774,-0.18110702041130788,626
PRE_IB,POST_IB_PRE_OB,0.05139437530461577,-0.31204379562043794,-0.028701841014386692,-0.006602962692026315,-0.021421604486710544,-0.05619818336990978,627
PRE_IB,POST_OB_PRE_TO,-0.30625369898406263,-0.75,0.08541666666666667,0.29625,-0.07359735973597359,-0.15530115511551146,627
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3576480742886784,-0.43795620437956206,0.11411850768105336,0.30285296269202633,-0.052175755249263045,-0.09910297174560168,627
PRE_IB,POST_IB_PRE_OB,0.0858112042235577,0.1325051759834368,-0.03539610172327251,-0.08744457922034468,-0.022071586916513314,-0.092183055880877,628
PRE_IB,POST_OB_PRE_TO,-0.24374856594196004,0.03896103896103886,0.05035971223021585,0.21889155342392755,-0.10977884359179324,-0.2648547828403944,628
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.32955977016551774,-0.09354413702239794,0.08575581395348836,0.30633613264427223,-0.08770725667527993,-0.17267172695951738,628
PRE_IB,POST_IB_PRE_OB,0.12143442885445788,-0.08521303258145363,-0.013909601927268561,-0.1117452487476579,-0.040175327903330726,-0.08376958178782212,629
PRE_IB,POST_OB_PRE_TO,-0.19241441803488746,-0.09047619047619049,0.043478260869565216,0.18162195497995676,-0.09497378970089432,-0.23740877788056325,629
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.31384884688934533,-0.0052631578947368585,0.05738786279683378,0.29336720372761466,-0.05479846179756359,-0.15363919609274113,629
PRE_IB,POST_IB_PRE_OB,-0.009135070585617022,0.17575757575757578,-0.014235688185140122,0.057010962241169305,-0.025374543239951253,-0.0417180267965897,630
PRE_IB,POST_OB_PRE_TO,-0.23641478013376405,0.4,0.06249999999999997,0.2425217391304348,-0.1009782608695653,-0.20354347826086977,630
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22727970954814702,0.22424242424242424,0.0767356881851401,0.18551077688926548,-0.07560371762961404,-0.16182545146428007,630
PRE_IB,POST_IB_PRE_OB,0.06344437173284945,-0.06360078277886494,-0.004122321977129084,-0.06272221891907964,0.014767524823116662,-0.0066849000138728965,631
PRE_IB,POST_OB_PRE_TO,-0.22598750285757818,-0.11428571428571432,0.06474820143884885,0.20739658273381295,-0.076701139088729,-0.15622002398081514,631
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.28943187459042763,-0.050684931506849384,0.06887052341597794,0.2701188016528926,-0.09146866391184566,-0.14953512396694224,631
PRE_IB,POST_IB_PRE_OB,-0.009355275267024288,-0.3409090909090909,-0.016421816953731905,0.037241078464482824,0.006909264887988209,0.012657604412923518,632
PRE_IB,POST_OB_PRE_TO,-0.2863442273114791,-0.6818181818181819,0.06944444444444442,0.275462962962963,-0.0693140323422014,-0.11818596765779865,632
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.27698895204445484,-0.34090909090909094,0.08586626139817632,0.2382218844984802,-0.07622329723018961,-0.13084357207072217,632
PRE_IB,POST_IB_PRE_OB,0.11401879906242907,-0.04108309990662928,-0.024754739998983366,-0.1405600315152747,-0.018845625984852288,-0.0009244904183398628,633
PRE_IB,POST_OB_PRE_TO,-0.19102453739224978,-0.13095238095238093,0.04854368932038833,0.13297284011306382,-0.06150915570849208,-0.12762688951702106,633
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.30504333645467885,-0.08986928104575165,0.0732984293193717,0.27353287162833856,-0.04266352972363979,-0.1267023990986812,633
PRE_IB,POST_IB_PRE_OB,-0.08926045749226974,-0.43538647342995174,0.032017485881871866,0.027882726543310365,0.026637687485974088,-0.0034446080586305605,634
PRE_IB,POST_OB_PRE_TO,-0.3431957764966158,-0.6159420289855073,0.09691629955947134,0.2777628806742003,-0.05110132158590311,-0.14319095958628625,634
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25393531900434607,-0.18055555555555558,0.06489881367759948,0.24988015413088993,-0.0777390090718772,-0.1397463515276557,634
PRE_IB,POST_IB_PRE_OB,0.056360809145010515,-0.2293550331525015,0.006252488923311372,-0.08380655539285009,0.0034805730716527816,0.04182958988815133,635
PRE_IB,POST_OB_PRE_TO,-0.20057526754804123,-0.47619047619047616,0.0788177339901478,0.16052687941743415,-0.062459841507817526,-0.10248447204968947,635
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25693607669305174,-0.24683544303797467,0.07256524506683643,0.24433343481028424,-0.06594041457947031,-0.1443140619378408,635
PRE_IB,POST_IB_PRE_OB,-0.051845406585654175,-0.7286821705426356,0.010125910902442303,0.08305861524153174,0.017936047271681355,0.05310986109087912,636
PRE_IB,POST_OB_PRE_TO,-0.36273915106569277,-1.0,0.11004784688995206,0.3406698564593303,-0.048918460925039986,-0.07097288676236047,636
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3108937444800386,-0.2713178294573644,0.09992193598750976,0.25761124121779855,-0.06685450819672134,-0.12408274785323958,636
PRE_IB,POST_IB_PRE_OB,-0.04982673793013259,-0.0882800608828006,0.11280434491909855,-0.03937840089696237,0.045237072734192585,0.061619881296480994,637
PRE_IB,POST_OB_PRE_TO,-0.4135541520459558,-0.26262626262626265,0.23134328358208958,0.31322162771050405,-0.041625598422979415,-0.09680371726274295,637
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3637274141158232,-0.17434620174346205,0.11853893866299103,0.3526000286074664,-0.086862671157172,-0.15842359855922394,637
PRE_IB,POST_IB_PRE_OB,-0.013212185197646664,-0.0022988505747126853,0.006430550059358886,0.04026513652552435,-0.0035615354174911296,-4.946576968734018e-05,638
PRE_IB,POST_OB_PRE_TO,-0.2231221742499715,-0.2222222222222222,0.0639097744360902,0.22230576441102756,-0.10622389306599836,-0.23571428571428565,638
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.20990998905232483,-0.21992337164750952,0.05747922437673131,0.1820406278855032,-0.10266235764850723,-0.2356648199445983,638
PRE_IB,POST_IB_PRE_OB,0.1305652364156149,0.1568627450980392,-0.011002178649237457,-0.11869281045751634,-0.02522875816993464,-0.07647058823529401,639
PRE_IB,POST_OB_PRE_TO,-0.12318471215111537,0.005347593582887611,0.03529411764705882,0.11418361737218252,-0.11187465640461797,-0.2814238592633314,639
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2537499485667303,-0.1515151515151516,0.04629629629629628,0.23287642782969886,-0.08664589823468333,-0.2049532710280374,639
PRE_IB,POST_IB_PRE_OB,-0.055467686800327876,0.04542920847268672,0.03588824245704236,0.029579894466242818,-0.012408108961349418,-0.005316150272854425,640
PRE_IB,POST_OB_PRE_TO,-0.2552462158600439,-0.21739130434782605,0.07894736842105265,0.22560615020697816,-0.11381332544845257,-0.18800512517248186,640
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.19977852905971605,-0.2628205128205128,0.04305912596401029,0.19602625574073534,-0.10140521648710316,-0.18268897489962743,640
PRE_IB,POST_IB_PRE_OB,-0.09216294169031036,-0.3353123386680434,0.041835676124280324,0.055428186109238,-0.00864801078894134,0.04683930701799888,641
PRE_IB,POST_OB_PRE_TO,-0.474078063282958,-0.5769230769230769,0.1423076923076923,0.3839080459770114,-0.08534482758620687,-0.09121573828470364,641
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3819151215926476,-0.24161073825503354,0.10047201618341198,0.3284798598677734,-0.07669681679726553,-0.13805504530270252,641
PRE_IB,POST_IB_PRE_OB,0.05253058333843874,-0.06379310344827593,-0.015193201271704551,-0.06836176326730287,-0.012388420151626306,-0.06931707018831007,642
PRE_IB,POST_OB_PRE_TO,-0.24855925149206348,-0.30268199233716475,0.06382978723404253,0.23417389020225893,-0.06048069345941684,-0.19503546099290775,642
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3010898348305022,-0.23888888888888882,0.07902298850574709,0.3025356534695618,-0.048092273307790534,-0.12571839080459768,642
PRE_IB,POST_IB_PRE_OB,0.028653344751737864,-0.09381237524950103,0.011471748203550791,-0.028666607104111175,-0.013032712606414865,-0.03796091845460681,643
PRE_IB,POST_OB_PRE_TO,-0.16108769893202035,-0.033333333333333326,0.051063829787234005,0.13829787234042545,-0.08617021276595749,-0.19893617021276588,643
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.18974104368375821,0.06047904191616771,0.039592081583683214,0.16696447944453663,-0.07313750015954262,-0.16097525175815908,643
PRE_IB,POST_IB_PRE_OB,-0.16901146084576296,0.041145833333333326,-0.02689938564128236,0.13079301520154352,0.011105818781669885,0.0022268148877712113,644
PRE_IB,POST_OB_PRE_TO,-0.5455642555838078,-0.19393939393939397,0.1030927835051546,0.43507137192704204,-0.06714247951361352,-0.10672746497488772,644
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3765527947380449,-0.2350852272727273,0.12999216914643696,0.3042783567254985,-0.0782482982952834,-0.10895427986265893,644
PRE_IB,POST_IB_PRE_OB,-0.06114504864321868,-0.11428571428571432,0.0038431696723154746,0.08050836191539706,0.026540833073496306,0.013345346259919177,645
PRE_IB,POST_OB_PRE_TO,-0.244526741276482,-0.30000000000000004,0.05050505050505051,0.21715399610136454,-0.07125642388800285,-0.22234626971469046,645
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.18338169263326332,-0.18571428571428572,0.046661880832735037,0.13664563418596748,-0.09779725696149916,-0.23569161597460964,645
PRE_IB,POST_IB_PRE_OB,-0.06206538764639424,-0.7057142857142857,0.08472576898364008,0.0032489249880554016,-0.0029054154241561214,0.03248265976901643,646
PRE_IB,POST_OB_PRE_TO,-0.3643964669582117,-0.9523809523809523,0.1576354679802956,0.2820276497695853,-0.07122993802637856,-0.10487843635785798,646
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.30233107931181746,-0.2466666666666667,0.07290969899665552,0.2787787247815299,-0.06832452260222244,-0.13736109612687442,646
PRE_IB,POST_IB_PRE_OB,-0.020905554894082967,-0.21125541125541125,-0.0022118967385656163,0.010335050398586731,0.0044371539272300975,-0.04920653771358152,647
PRE_IB,POST_OB_PRE_TO,-0.3605103432082728,-0.2142857142857143,0.12195121951219509,0.2711591651998993,-0.0303997988433492,-0.10341966306260997,647
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.33960478831418983,-0.00303030303030305,0.12416311625076071,0.26082411480131257,-0.0348369527705793,-0.054213125349028446,647
PRE_IB,POST_IB_PRE_OB,0.006037684606229887,-0.23809523809523803,-0.024495374264087433,0.0041729744883654,0.022638071208298305,0.004510793383796896,648
PRE_IB,POST_OB_PRE_TO,-0.25387492628741615,-0.38095238095238093,0.04878048780487809,0.2352015928322546,-0.06732205077152811,-0.18318566450970564,648
