episode_id,decision_node_id,status,Point_minus_Joint_VS,Marginal_minus_Joint_VS,Joint_VS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:2f3a0c93e1e478153cf050c94cc608fae9bf5e87777dab4c5ee1c2387699b9c7,PASS,-0.9212191658123782,-0.0033551458167387915,0.9212191658123782
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:31d76e8fab4f9cc737babb2ffef81d18de5a12c39ba848861e71ab8e2e29aa9c,PASS,-0.8441332641393136,-0.012245317181569293,0.8441332641393136
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:32ba5138c33636fb68422a1873ed2ddbf76e17c0775d3bce530b0e702f6e99cf,PASS,-0.7560303183572057,-0.007512533360134022,0.7560303183572057
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:355d22cf477c77d3982554962a1c58b4d035d167a164e517912c65f39732a54e,PASS,-0.8467809797124299,-0.011937567384457948,0.8467809797124299
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:35efaaec75479df541ec4451f518ff2b20037fcd0a1177057af874e0040e5c58,PASS,-0.7505606034832859,-0.007872457356416396,0.7505606034832859
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:5d683adf57af938bcdbb68f0b8d1b7daf49589c1277cc60a8780993040ea228f,PASS,2.402067457859234,0.2293903958572665,2.3260452997834555
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:661563de4234c25c1cfed4de6165196ca46e7bd3239002ad08aab33b32102a57,PASS,-0.005699622576101874,4.336808689942018e-18,0.005699622576101874
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:74951b9e076ba6bc4a1cadec3ddb326671fdbf431e66e1c8fecda83d4d8ab38a,PASS,-0.8498899099122745,-0.012439303120900025,0.8498899099122745
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:9c611b00f9ba15a5a26533edcb4df948f1c4984dd68649116a74f0a4633a6749,PASS,-0.720091405084389,-0.005776222163801137,0.720091405084389
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:aab3e0cabb26fc19e1fb6ef7d63bb50e5349b45020b6adc54bc037eddcf9dbfe,PASS,-3.059672414665857,0.2866869954864484,6.567739029836189
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:afc044a6aeb505beaf8d4c97cbb67cf25e12e98f6e0ea7cda27ac6db203b8ea0,PASS,-0.8940793639685642,-0.005613967148484278,0.8940793639685642
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:b3474396aa1a8c9fc136caedd7ac4766b0391141c5834cfa992add782bcb2d30,PASS,-0.7496073423684365,-0.008398722101137346,0.7496073423684365
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:088b2b62ad36c9b093bae4db9e088b31a7f3042433f31faf892bdc79a2d284a8,PASS,2.607490431796082,-0.10315287609191337,8.761807098131976
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:4d1f6166cc6430f506e7e34a710a0b16ac0ba42ea51f8f19bc6ae76104cd7207,PASS,1.154806682001312,0.01435363454815164,5.815266011664164
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:69dec4f1915a9f9dc128b2e024ae4780ebccb82efbca185e7cbcac5153758426,PASS,1.5819086103139028,-0.022850762218059373,11.098690390386285
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:6f567eaa70c3e9706e3a8c2f40a7361578fcd17196ec707ed46268948283e73f,PASS,1.790224579195705,-0.03907129637896034,11.215810237489302
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:79abe97b7275e1f2a0d2ed6f55ea0cf0110326ef0770dac054bba8f08408cc60,PASS,1.6929573385513166,-0.028804664293849314,11.171884737674029
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:9380f9116dbfea7d460bf4a9caf5fc37c8cbe50d1fe6cd8ef9b79a399e3c8d88,PASS,1.2610839500246307,-0.025007609615238735,11.131033577538819
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:aa7b7fb6fdf42f85434b0c8c77118a7ce1a36e0b03d844cd3bd4659985702301,PASS,8.241187930735913,0.18093059732849603,9.52442896236001
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:ba4707f436216aee4501c3c202cead0e4bf0d05b0f5ba27ad6985b0b65375adf,PASS,1.6375255393109764,-0.02624614033662276,11.148862882522115
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:c497c4de0ba0fd24672a44a4ac0aac7442287db25e0dd5c613f22e12e3959f73,PASS,0.5905263448637674,-0.11439752883473009,6.943278919194908
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:049ae02b1d9293000349212d74d6684f54bfe62418f7dc74a3a4b80d53a0dac8,PASS,-2.54578333670938,-0.3380890021576759,5.526730354379058
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:0b96a0536cc43cfaff77c30f99d8cbcf6c5464b7c7cb0b16e2cc2ccd4536641c,PASS,-2.47960397149687,-0.33498644629182195,5.581463779465009
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:217e0dc14d172ad55dee5d396f473bf2f55cc255a44dc2f66b40db6b98856d8a,PASS,-2.552571449023127,-0.33374591019657274,5.416086587649225
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:3d14546e8c63ba37186a68699c4bcd24fa9691bb913aa489e6ad2ee201f83406,PASS,-0.28472569960250516,-3.68594044175552e-14,2.545312438188931
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:452344cf9bea418a741cc6ba2d52d3cf1d594365e8daa24a288166b5e5ca17e1,PASS,-1.530243190842417,-0.32627914270040526,3.0108832599345052
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:56ff565854c4a0f1682957f510821dd1f35bdeabc770bcda9db32b848ccd26b5,PASS,-2.6845944562944926,-0.35102922135982695,5.439896408656553
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:5bd25b5927a42acb62c69bf33786500130e840c841a8af6123857d3a435e0ab3,PASS,-2.7087755693835547,-0.34683099110292837,5.402358104173594
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:7d878b71f5b772656ae338a6955ce8f0457832f9c294807e6150a0b241615c8f,PASS,-2.501141351873,-0.32947516809098865,5.542656225377639
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:8d29df62529233fa930810bd1f639221a97f10f62cee78fee5bb050145042cf6,PASS,-0.4004177791991168,-0.3834985077584889,5.178425027762383
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:98077434ff9dafc03eb567e4f1c8d10bab45962f915cf739d55d3a0fd49f9cd9,PASS,-2.644335040214585,-0.3434959404163118,5.397402295234727
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:986d43954abda35181605e5d70c5294b16f8b29fe8d6d63ab3626867630d216d,PASS,-2.762639928709279,-0.3437285954874678,5.506244827162037
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:a80dd91f1a27c907674f5143b3859f91b99057314ada80c7e7a54e591ae09e83,PASS,-2.6197727387536465,-0.35034607343427826,5.481520003615707
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:b7d3da26ddb8fbf3a5ad0b149c7f4732fbe97110cc61151e4447d7eb542e1bde,PASS,-2.4300178002408206,-0.30982194895226733,5.474054665475196
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:c9fb17c8281c9bb54721b683b648513eefd6501a3f38a7c865a338e3d901a1c5,PASS,-2.6555712839628858,-0.35145560650987306,5.461248459484736
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:d062a80237d12c152719cd9c5ea68f6f4f519f39cfc7b61ca05b485b7e70c932,PASS,-2.688039996058554,-0.34069974316290264,5.389327742487998
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:ff4ef11704a0bcba42281d7f61a18820bf6a07dc6422cf97bd4969ac195dfc91,PASS,-2.704013923193433,-0.3493772962178241,5.419393876577832
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:056e4b2db3b4fff7d93837296b63d344e264e853026e91ed38e21c8fb4a9a3a2,PASS,-1.881999150719642,-0.006616668207896748,1.881999150719642
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:2db79becb7f245ca2705effb3ea828e9cc9c1eb699e0ec2d3c74170d69f3eeaa,PASS,-1.8990879047604896,-0.006486717792405061,1.8990879047604896
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:452f7865acedf6b9d2a0143ab795b7998ffb3feeeb7659773b8460f788f92b10,PASS,-1.8610506997891154,-0.007122805305961544,1.8610506997891154
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:4fcfd36ca1d13450a85dc6e8384b280004c51369b0adc75a386563e7e101edb6,PASS,-1.8216475149287863,-0.00667760443914589,1.8216475149287863
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:5ff0ce647c10fed228157f0c7eb2f0b9e9cd21bd194376cceb7b1d1528c5a4b9,PASS,-1.9353846233368888,-0.00859918314445407,1.9353846233368888
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:69811a481c2bd8f232521f5319e2a6fe6be4ad1ff5b014add71d53397d80f13e,PASS,-1.7533751930926025,7.993605777301127e-15,1.7533751930926025
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:9fdf47a8bfbaf35dd52a8d78505ab6eb73ede63a115009eb99a821de1d522e72,PASS,0.0,0.0,0.0
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:ea57d1874dd5c5173b150e6f06635054a651720e93a2105c5bb2a458724356bb,PASS,-1.9256994484408458,-0.007700421640447486,1.9256994484408458
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:f06538b5db745313aeab1ee2ff7c2033e8a773bba8eff20ce77858ac23752195,PASS,-1.9134665182308077,-0.006894292612471986,1.9134665182308077
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:36d6710dfa07ceadf062d32773a1e520a733f28bbc4521214f96a642d5241f39,PASS,-3.253819810977562,-0.26273156912081674,6.387217390170678
