episode_id,decision_node_id,target,observation_minutes,History_point,Current_point,History_AE,Current_AE,paired_status,History_R_IB_CRPS,History_R_IB_finite_support_mass,Current_R_IB_CRPS,Current_R_IB_finite_support_mass,CRPS_scope
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:74951b9e076ba6bc4a1cadec3ddb326671fdbf431e66e1c8fecda83d4d8ab38a,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,0.9999999907139477,,1.000000005001299,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:9c611b00f9ba15a5a26533edcb4df948f1c4984dd68649116a74f0a4633a6749,R_IB,,13.103151782703971,8.459282989941679,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,0.9999999969649531,,0.9999999986029878,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:9c611b00f9ba15a5a26533edcb4df948f1c4984dd68649116a74f0a4633a6749,D_OB,0.0,0.0,2.2127861976623535,0.0,2.2127861976623535,MATCHED_TARGET_SUPPORT,,0.9999999969649531,,0.9999999986029878,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:9c611b00f9ba15a5a26533edcb4df948f1c4984dd68649116a74f0a4633a6749,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,0.9999999969649531,,0.9999999986029878,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:aab3e0cabb26fc19e1fb6ef7d63bb50e5349b45020b6adc54bc037eddcf9dbfe,R_IB,2.0,12.507358058243197,8.408489310579315,10.507358058243197,6.408489310579315,MATCHED_TARGET_SUPPORT,5.26846040600702,1.0000000105954439,2.877525992895478,1.0000000366451374,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:aab3e0cabb26fc19e1fb6ef7d63bb50e5349b45020b6adc54bc037eddcf9dbfe,D_OB,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,5.26846040600702,1.0000000105954439,2.877525992895478,1.0000000366451374,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:aab3e0cabb26fc19e1fb6ef7d63bb50e5349b45020b6adc54bc037eddcf9dbfe,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,5.26846040600702,1.0000000105954439,2.877525992895478,1.0000000366451374,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:afc044a6aeb505beaf8d4c97cbb67cf25e12e98f6e0ea7cda27ac6db203b8ea0,R_IB,,10.461864724572182,8.686634490085238,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,1.000000019195623,,0.999999995585794,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:afc044a6aeb505beaf8d4c97cbb67cf25e12e98f6e0ea7cda27ac6db203b8ea0,D_OB,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.000000019195623,,0.999999995585794,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:afc044a6aeb505beaf8d4c97cbb67cf25e12e98f6e0ea7cda27ac6db203b8ea0,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.000000019195623,,0.999999995585794,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:b3474396aa1a8c9fc136caedd7ac4766b0391141c5834cfa992add782bcb2d30,R_IB,,12.984900246355846,8.591347335617343,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,0.999999991320307,,1.0000000307290717,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:b3474396aa1a8c9fc136caedd7ac4766b0391141c5834cfa992add782bcb2d30,D_OB,0.0,0.0,2.2389423847198486,0.0,2.2389423847198486,MATCHED_TARGET_SUPPORT,,0.999999991320307,,1.0000000307290717,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:b3474396aa1a8c9fc136caedd7ac4766b0391141c5834cfa992add782bcb2d30,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,0.999999991320307,,1.0000000307290717,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:088b2b62ad36c9b093bae4db9e088b31a7f3042433f31faf892bdc79a2d284a8,R_IB,15.0,9.775729803240116,6.911495139819858,5.224270196759884,8.08850486018014,MATCHED_TARGET_SUPPORT,5.096757623343972,1.000000037075007,6.455812668025113,1.0000000041231396,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:088b2b62ad36c9b093bae4db9e088b31a7f3042433f31faf892bdc79a2d284a8,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,5.096757623343972,1.000000037075007,6.455812668025113,1.0000000041231396,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:088b2b62ad36c9b093bae4db9e088b31a7f3042433f31faf892bdc79a2d284a8,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,5.096757623343972,1.000000037075007,6.455812668025113,1.0000000041231396,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:4d1f6166cc6430f506e7e34a710a0b16ac0ba42ea51f8f19bc6ae76104cd7207,R_IB,5.0,11.391734622676623,6.912693411618086,6.391734622676623,1.9126934116180863,MATCHED_TARGET_SUPPORT,2.973821310852837,1.0000000367260322,1.5911319600261722,1.000000001375156,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:4d1f6166cc6430f506e7e34a710a0b16ac0ba42ea51f8f19bc6ae76104cd7207,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,2.973821310852837,1.0000000367260322,1.5911319600261722,1.000000001375156,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:4d1f6166cc6430f506e7e34a710a0b16ac0ba42ea51f8f19bc6ae76104cd7207,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,2.973821310852837,1.0000000367260322,1.5911319600261722,1.000000001375156,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:69dec4f1915a9f9dc128b2e024ae4780ebccb82efbca185e7cbcac5153758426,R_IB,,13.739528836794467,7.001561301652473,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,1.0000000528523163,,0.9999999851568798,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:69dec4f1915a9f9dc128b2e024ae4780ebccb82efbca185e7cbcac5153758426,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,,1.0000000528523163,,0.9999999851568798,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:69dec4f1915a9f9dc128b2e024ae4780ebccb82efbca185e7cbcac5153758426,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.0000000528523163,,0.9999999851568798,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:6f567eaa70c3e9706e3a8c2f40a7361578fcd17196ec707ed46268948283e73f,R_IB,,12.75395150539498,6.998550890486568,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,1.0000000334213217,,0.9999999996134185,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:6f567eaa70c3e9706e3a8c2f40a7361578fcd17196ec707ed46268948283e73f,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,,1.0000000334213217,,0.9999999996134185,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:6f567eaa70c3e9706e3a8c2f40a7361578fcd17196ec707ed46268948283e73f,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.0000000334213217,,0.9999999996134185,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:79abe97b7275e1f2a0d2ed6f55ea0cf0110326ef0770dac054bba8f08408cc60,R_IB,,13.085961206031971,6.999350930612271,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,0.9999999698544905,,1.000000008156024,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:79abe97b7275e1f2a0d2ed6f55ea0cf0110326ef0770dac054bba8f08408cc60,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,,0.9999999698544905,,1.000000008156024,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
