stage,q,status,n,k,overlap,slots_reassigned,reassigned_rate,delay_boundary_tie_count,consequence_boundary_tie_count,delay_boundary_tie_fraction,consequence_boundary_tie_fraction,Capture_D_F,Capture_C_F,Delta_Capture_F_pp,Capture_F_status,Capture_D_P,Capture_C_P,Delta_Capture_P_pp,Capture_P_status,Capture_D_R,Capture_C_R,Delta_Capture_R_pp,Capture_R_status,Capture_D_F_continuity,Capture_C_F_continuity,Delta_Capture_F_continuity_pp,Capture_F_continuity_status,Capture_D_F_execution,Capture_C_F_execution,Delta_Capture_F_execution_pp,Capture_F_execution_status,Capture_D_F_propagation,Capture_C_F_propagation,Delta_Capture_F_propagation_pp,Capture_F_propagation_status,Capture_D_P_time,Capture_C_P_time,Delta_Capture_P_time_pp,Capture_P_time_status,Capture_D_P_itinerary,Capture_C_P_itinerary,Delta_Capture_P_itinerary_pp,Capture_P_itinerary_status,Capture_D_P_service,Capture_C_P_service,Delta_Capture_P_service_pp,Capture_P_service_status,Capture_D_R_operating,Capture_C_R_operating,Delta_Capture_R_operating_pp,Capture_R_operating_status,robust_count_m3,MissRate_D_m3,MissRate_C_m3,Delta_Miss_m3,robust_status_m3,robust_count_m4,MissRate_D_m4,MissRate_C_m4,Delta_Miss_m4,robust_status_m4,robust_count_m5,MissRate_D_m5,MissRate_C_m5,Delta_Miss_m5,robust_status_m5,Pareto_reversal_count_D,Pareto_rate_D,Pareto_complete_selected_D,Pareto_reversal_count_C,Pareto_rate_C,Pareto_complete_selected_C,replicate
POST_OB_PRE_TO,0.2,PASS,7,2,2,0,0.0,2,2,0.2857142857142857,0.2857142857142857,0.7223224055132356,0.7223224055132356,0.0,PASS,0.8631224340351568,0.8631224340351568,0.0,PASS,0.7223224055132353,0.7223224055132353,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7223224055132355,0.7223224055132355,0.0,PASS,0.8631224340351566,0.8631224340351566,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7223224055132355,0.7223224055132355,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,2,0,0.0,2,0
POST_OB_PRE_TO,0.3,PASS,7,3,3,0,0.0,1,1,0.14285714285714285,0.14285714285714285,0.9878443301520513,0.9878443301520513,0.0,PASS,0.9951154492368277,0.9951154492368277,0.0,PASS,0.9878443301520511,0.9878443301520511,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.9878443301520512,0.9878443301520512,0.0,PASS,0.9951154492368276,0.9951154492368276,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.9878443301520512,0.9878443301520512,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,3,0,0.0,3,0
PRE_IB,0.05,PASS,5,1,1,0,0.0,4,4,0.8,0.8,0.21000099759086926,0.21000099759086926,0.0,PASS,0.20295714749999613,0.20295714749999613,0.0,PASS,0.2358300117542778,0.2358300117542778,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.20184260765183284,0.20184260765183284,0.0,PASS,0.2131968245630916,0.2131968245630916,0.0,PASS,0.20704630697257492,0.20704630697257492,0.0,PASS,0.02459220729693843,0.02459220729693843,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2358300117542778,0.2358300117542778,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,1,0,0.0,1,1
PRE_IB,0.1,PASS,5,1,1,0,0.0,4,4,0.8,0.8,0.21000099759086926,0.21000099759086926,0.0,PASS,0.20295714749999613,0.20295714749999613,0.0,PASS,0.2358300117542778,0.2358300117542778,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.20184260765183284,0.20184260765183284,0.0,PASS,0.2131968245630916,0.2131968245630916,0.0,PASS,0.20704630697257492,0.20704630697257492,0.0,PASS,0.02459220729693843,0.02459220729693843,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2358300117542778,0.2358300117542778,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,1,0,0.0,1,1
PRE_IB,0.2,PASS,5,1,1,0,0.0,4,4,0.8,0.8,0.21000099759086926,0.21000099759086926,0.0,PASS,0.20295714749999613,0.20295714749999613,0.0,PASS,0.2358300117542778,0.2358300117542778,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.20184260765183284,0.20184260765183284,0.0,PASS,0.2131968245630916,0.2131968245630916,0.0,PASS,0.20704630697257492,0.20704630697257492,0.0,PASS,0.02459220729693843,0.02459220729693843,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2358300117542778,0.2358300117542778,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,1,0,0.0,1,1
PRE_IB,0.3,PASS,5,2,2,0,0.0,4,4,0.8,0.8,0.42000199518173853,0.42000199518173853,0.0,PASS,0.40591429499999226,0.40591429499999226,0.0,PASS,0.4716600235085556,0.4716600235085556,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4036852153036657,0.4036852153036657,0.0,PASS,0.4263936491261832,0.4263936491261832,0.0,PASS,0.41409261394514985,0.41409261394514985,0.0,PASS,0.04918441459387686,0.04918441459387686,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4716600235085556,0.4716600235085556,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,2,0,0.0,2,1
POST_IB_PRE_OB,0.05,PASS,8,1,1,0,0.0,4,4,0.5,0.5,0.13965351598676376,0.13965351598676376,0.0,PASS,0.14682596736425108,0.14682596736425108,0.0,PASS,0.21773319516824363,0.21773319516824363,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.12283154560801966,0.12283154560801966,0.0,PASS,0.14702606074786967,0.14702606074786967,0.0,PASS,0.1493883469675521,0.1493883469675521,0.0,PASS,0.019443893339504838,0.019443893339504838,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.21773319516824363,0.21773319516824363,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,1,0,0.0,1,1
POST_IB_PRE_OB,0.1,PASS,8,1,1,0,0.0,4,4,0.5,0.5,0.13965351598676376,0.13965351598676376,0.0,PASS,0.14682596736425108,0.14682596736425108,0.0,PASS,0.21773319516824363,0.21773319516824363,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.12283154560801966,0.12283154560801966,0.0,PASS,0.14702606074786967,0.14702606074786967,0.0,PASS,0.1493883469675521,0.1493883469675521,0.0,PASS,0.019443893339504838,0.019443893339504838,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.21773319516824363,0.21773319516824363,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,1,0,0.0,1,1
POST_IB_PRE_OB,0.2,PASS,8,2,2,0,0.0,4,4,0.5,0.5,0.2793070319735275,0.2793070319735275,0.0,PASS,0.29365193472850215,0.29365193472850215,0.0,PASS,0.43546639033648726,0.43546639033648726,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.24566309121603933,0.24566309121603933,0.0,PASS,0.29405212149573934,0.29405212149573934,0.0,PASS,0.2987766939351042,0.2987766939351042,0.0,PASS,0.038887786679009675,0.038887786679009675,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.43546639033648726,0.43546639033648726,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,2,0,0.0,2,1
POST_IB_PRE_OB,0.3,PASS,8,3,3,0,0.0,4,4,0.5,0.5,0.4189605479602913,0.4189605479602913,0.0,PASS,0.4404779020927533,0.4404779020927533,0.0,PASS,0.6531995855047309,0.6531995855047309,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.36849463682405903,0.36849463682405903,0.0,PASS,0.441078182243609,0.441078182243609,0.0,PASS,0.44816504090265624,0.44816504090265624,0.0,PASS,0.05833168001851452,0.05833168001851452,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6531995855047309,0.6531995855047309,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,1,0.0,0.0,0.0,PASS,0,0.0,3,0,0.0,3,1
