episode_id,decision_node_id,method,target,observed_minutes,point_prediction,absolute_error,crps,crps_supported,lead_time_minutes,lead_time_source,lead_time_bin_minutes
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,LIGHTGBM,D_OB,0.0,12.672757051125101,12.672757051125101,7.636689392053167,True,45.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,LIGHTGBM,D_TX,0.0,0.02833449538088538,0.02833449538088538,0.5169768067116078,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,RANDOM_FOREST,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,RANDOM_FOREST,D_OB,0.0,4.0,4.0,4.603325342139705,True,45.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,RANDOM_FOREST,D_TX,0.0,0.5386904761904762,0.5386904761904762,0.5686994092830964,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,STATE_AWARE_H32,T_IB_A00,,7.813205344606197,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,STATE_AWARE_H32,D_OB,0.0,0.0,0.0,,False,45.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fde214b806160dc23bafd503fb9116b2966d95fdb87d7ad819d28f7a1a2a2bc8,STATE_AWARE_H32,D_TX,0.0,0.0,0.0,,False,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,HISTORICAL,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,HISTORICAL,D_OB,0.0,0.0,0.0,2.24090576171875,True,40.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,HISTORICAL,D_TX,0.0,0.0,0.0,0.5662679672241211,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,LIGHTGBM,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,LIGHTGBM,D_OB,0.0,12.592130825542649,12.592130825542649,7.5863414439675605,True,40.0,PLANNED_SCHEDULE_HORIZON,30
