episode_id,decision_node_id,variant,consequence_available,action_instantiation_available,comparison_available,comparison_reason,n_instantiated_actions,n_comparable_actions,F_consequence,P_consequence,R_consequence,top1_action,ranking_available,ranking_reason
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:e433e2095eb09ad328c0e1dc0177ff016622c4901eb4bc23e8f3ba4e478c213c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19396836612253435,0.16678321392741519,0.12814590407852303,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:0e8910838f21ec2fbae8c5c74fb1ac8f2d50e87c9364123e4cf0a99a24cff0d7,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19318029240790685,0.16599416044919882,0.1270723921072927,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:0e8910838f21ec2fbae8c5c74fb1ac8f2d50e87c9364123e4cf0a99a24cff0d7,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19318029240790685,0.16599416044919882,0.1270723921072927,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:dc227bed890889aff7e5f923a5a253cc345d4a5fb68a105c75bd7218e8cb2fab,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19264322435180772,0.16544601009905455,0.12628388027216136,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:dc227bed890889aff7e5f923a5a253cc345d4a5fb68a105c75bd7218e8cb2fab,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19264322435180772,0.16544601009905455,0.12628388027216136,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:01ebe50c1786f73a110aa18067a88753076e6c1c580b00f132d3737173cee09c,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19228403052356036,0.1650604511699856,0.1256589941958668,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:01ebe50c1786f73a110aa18067a88753076e6c1c580b00f132d3737173cee09c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19228403052356036,0.1650604511699856,0.1256589941958668,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:203cdde540869cb95ecf0bc17511f01b02dcd00533681beb615337118ac3d094,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19204510846536263,0.1647805949761236,0.12512472351062337,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:203cdde540869cb95ecf0bc17511f01b02dcd00533681beb615337118ac3d094,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19204510846536263,0.1647805949761236,0.12512472351062337,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:0c5677749be46a38131715310d9c39cb9c51fee53ce3d14028c42625c891baba,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.1936896419508996,0.16745227617379396,0.1323821921584506,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:0c5677749be46a38131715310d9c39cb9c51fee53ce3d14028c42625c891baba,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.1936896419508996,0.16745227617379396,0.1323821921584506,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:d855a4fe00bc15b9883efa7f5e61b938b95b01d45a769f6cdda0f4051eb61fa3,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21832298751952867,0.18917738810803372,0.15139777153894735,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:d855a4fe00bc15b9883efa7f5e61b938b95b01d45a769f6cdda0f4051eb61fa3,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21832298751952867,0.18917738810803372,0.15139777153894735,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:6503682730dfc4486970fab6459bd8148f5c36634eafd5afd10bef82bf727990,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22044892773951644,0.19033091646617772,0.1492852781911061,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:6503682730dfc4486970fab6459bd8148f5c36634eafd5afd10bef82bf727990,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22044892773951644,0.19033091646617772,0.1492852781911061,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:965ed8544a3b76ef60c5b08e54d660efc04a171fa2c7c40d6138104c32d00408,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2231890960792708,0.1924224362020966,0.14990507825140198,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:965ed8544a3b76ef60c5b08e54d660efc04a171fa2c7c40d6138104c32d00408,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2231890960792708,0.1924224362020966,0.14990507825140198,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:000908d87aa2ce45909d8893c199faf2e3d5adf4233cf669ec2bd23055d219e4,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22465114949028137,0.19356870813754493,0.15037152000746132,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:000908d87aa2ce45909d8893c199faf2e3d5adf4233cf669ec2bd23055d219e4,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22465114949028137,0.19356870813754493,0.15037152000746132,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:480d535faeb8916ec0b8a486b2cfe1a7f69cc21229ab79e09fbdb0f2c50eb8e6,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22541888776161384,0.1941659236546932,0.15058474882745532,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:480d535faeb8916ec0b8a486b2cfe1a7f69cc21229ab79e09fbdb0f2c50eb8e6,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22541888776161384,0.1941659236546932,0.15058474882745532,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:71d61cef13e1d43ca7c6865632bb5291ed26ca262a01d2fadc643e24732f2317,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2257697445512701,0.19441683505118879,0.1505665908005669,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:71d61cef13e1d43ca7c6865632bb5291ed26ca262a01d2fadc643e24732f2317,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2257697445512701,0.19441683505118879,0.1505665908005669,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c96f6ee83f16204261e42b30901f810663bce899b458defcb50b104961c5e562,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22585804156570302,0.1944417276864998,0.15036477647753194,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c96f6ee83f16204261e42b30901f810663bce899b458defcb50b104961c5e562,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22585804156570302,0.1944417276864998,0.15036477647753194,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22577663761526204,0.19431664889124492,0.15002519586418234,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22577663761526204,0.19431664889124492,0.15002519586418234,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:49b6299befd70cbb8910daf5a439f4705ee9767cfa7a3c988ad2fafa639730e9,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2270078063297036,0.1956706247847627,0.15205409734689876,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:49b6299befd70cbb8910daf5a439f4705ee9767cfa7a3c988ad2fafa639730e9,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2270078063297036,0.1956706247847627,0.15205409734689876,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:68b706b492eec9441431ddc62915204d0f8b4dd97ad6b44c1ab813afe8ac1c43,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2267834272479778,0.19542399908245808,0.15164446023081518,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:68b706b492eec9441431ddc62915204d0f8b4dd97ad6b44c1ab813afe8ac1c43,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2267834272479778,0.19542399908245808,0.15164446023081518,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:b827a58b392ce040925327640d2a388d6a46b6ae57bca79b9aaba59e9e49d989,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22654138939469295,0.1951623413301169,0.15121998435058503,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:b827a58b392ce040925327640d2a388d6a46b6ae57bca79b9aaba59e9e49d989,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22654138939469295,0.1951623413301169,0.15121998435058503,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:fbb95dfdcad8a414611121566154858f588d1034d64430361eb5ee9bd7f7404c,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21242920858363826,0.183396723431877,0.14413891862376443,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:fbb95dfdcad8a414611121566154858f588d1034d64430361eb5ee9bd7f7404c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21242920858363826,0.183396723431877,0.14413891862376443,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:abe528ef6dc87f2e3f4829fe68787177cf15c2b2f6653ab52893d0efb773b60c,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20360847215805594,0.1761078210918241,0.13961023140698658,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:abe528ef6dc87f2e3f4829fe68787177cf15c2b2f6653ab52893d0efb773b60c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20360847215805594,0.1761078210918241,0.13961023140698658,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:653df171cc1b9d88926e544cd4fd95c365861fa8053b40393232ed6344e168ab,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21393299384798495,0.18422911003818412,0.1423066402816523,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:653df171cc1b9d88926e544cd4fd95c365861fa8053b40393232ed6344e168ab,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21393299384798495,0.18422911003818412,0.1423066402816523,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:7ff8306f6a978cd5d04092e118c53e90f508a835b71742487e04fdbd0840334a,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21508903326419074,0.18407269768009374,0.1377129839795329,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:7ff8306f6a978cd5d04092e118c53e90f508a835b71742487e04fdbd0840334a,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21508903326419074,0.18407269768009374,0.1377129839795329,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:03b1b46c99dd7782174f0e1ef948a3f5cee1a3a675b6386394bc0fa3654b8e3c,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21539794717729963,0.1837296500732871,0.13504693823245653,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:03b1b46c99dd7782174f0e1ef948a3f5cee1a3a675b6386394bc0fa3654b8e3c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21539794717729963,0.1837296500732871,0.13504693823245653,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:6025d307d128d03c67ff969bfd3717edc4430883c0504d841c18c2d91e795d13,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21526759065762902,0.18328239219198525,0.13337906613945946,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:6025d307d128d03c67ff969bfd3717edc4430883c0504d841c18c2d91e795d13,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21526759065762902,0.18328239219198525,0.13337906613945946,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c47de90ef03be002484e39b62550e1273e6518a01994396a592f06d37b3a0221,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21501405751535144,0.1828715078077545,0.1322963275636235,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c47de90ef03be002484e39b62550e1273e6518a01994396a592f06d37b3a0221,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21501405751535144,0.1828715078077545,0.1322963275636235,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:ffd7c5dd747572a0c049ce886e3b7a1edd1f5752835c61287e05bb232966de6d,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.214730765958379,0.1824971509199854,0.13148636173456899,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:ffd7c5dd747572a0c049ce886e3b7a1edd1f5752835c61287e05bb232966de6d,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.214730765958379,0.1824971509199854,0.13148636173456899,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:4f5653688b539d3bcb6fa4b2c64a99e98c7741d8008e135407777b6746f5ae67,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21445407609162517,0.1821562716265047,0.13081169035285703,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:4f5653688b539d3bcb6fa4b2c64a99e98c7741d8008e135407777b6746f5ae67,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21445407609162517,0.1821562716265047,0.13081169035285703,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:463b6f5009dcd4b26e671dc552a6ae9dacfa545627f01dbf6caa75068386a254,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21418417164773648,0.18183205624048715,0.13019300055379657,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:463b6f5009dcd4b26e671dc552a6ae9dacfa545627f01dbf6caa75068386a254,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21418417164773648,0.18183205624048715,0.13019300055379657,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:7d55af68c46e19b19c8a3a41c62e863df4ed2a47f0d44d236b8ade34d9729e79,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21392916367223783,0.1815266332089149,0.12961174347748347,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:7d55af68c46e19b19c8a3a41c62e863df4ed2a47f0d44d236b8ade34d9729e79,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21392916367223783,0.1815266332089149,0.12961174347748347,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:4f1bfd47700fb690fe12323d2761048940a23a101939072b3d2a76fe45a4225a,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21369768077145693,0.1812452904965105,0.12906278946747374,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:4f1bfd47700fb690fe12323d2761048940a23a101939072b3d2a76fe45a4225a,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21369768077145693,0.1812452904965105,0.12906278946747374,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:29826ff51844e9418de78e65726a8087e3d08ba91baa8480a7c6fa25b0c41d89,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20431557824537844,0.17612815204432883,0.13730349987434828,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:29826ff51844e9418de78e65726a8087e3d08ba91baa8480a7c6fa25b0c41d89,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20431557824537844,0.17612815204432883,0.13730349987434828,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c5873c00ee20912412f453c474b9829a412b07d7b99033c3d354057aa948d8d0,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.1998095063835638,0.17197916118448237,0.13298000741749993,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:c5873c00ee20912412f453c474b9829a412b07d7b99033c3d354057aa948d8d0,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.1998095063835638,0.17197916118448237,0.13298000741749993,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,sha256:fd641987cfa1ea351c85a234424d7b13257cbb64e0a23a9c0beaeffcf564f2d5,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19965827129422464,0.17168444119250031,0.1320886054495348,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
