episode_id,decision_node_id,operational_stage,representation,medoid_scenario_id,point_ob_minutes,point_tx_minutes,observed_ob_minutes,observed_tx_minutes,variogram_score,support_status
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:e620401c127da00255155bba4866442467d42e1dd98b77de8d700e0ad124e60b,POST_IB_PRE_OB,Point,134.0,0.7774351239204407,0.9609982371330261,0.0,0.0,0.18356311321258548,SUPPORTED
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:585da2e16e93a68ad752add7a06e96ebc949f6b4f429c84620510ce27d2421e5,POST_IB_PRE_OB,Point,134.0,0.789201557636261,0.9713250994682312,0.0,0.0,0.18212354183197024,SUPPORTED
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:ad7df70bedffd77a8bdc4e9d38f42a3c1a24ae09d695ae109bafdbcbacb93a90,POST_IB_PRE_OB,Point,134.0,0.8006555438041687,0.9810914397239685,0.0,0.0,0.1804358959197998,SUPPORTED
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:6c77673e723f7dd14af512ad57bd8acdc2c7c4c27f3f6b5da5e0c03e3d9464b3,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:c5071968e94aa25626dec420e802e3d92ed646e7b1f75b95418fa783dd4a3af5,POST_IB_PRE_OB,Point,51.0,0.9101846218109131,1.1257678270339966,0.0,0.0,0.21558320522308352,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:2191243143247922115b15fc15b1e2d4a26d4e3364fac7469f33bd1d1fc788da,POST_IB_PRE_OB,Point,51.0,0.9394984245300293,1.2070035934448242,0.0,0.0,0.2675051689147949,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:914db03a304e5f33bae459da56ca466f65db27e937d6bd3a65cc531d2199bb43,POST_IB_PRE_OB,Point,51.0,0.9624695181846619,1.2619988918304443,0.0,0.0,0.29952937364578247,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:e64e09ae2e6c0a80698b89eb4bf387b063c1bb1e7646a7242b15a63a6e805a72,POST_IB_PRE_OB,Point,51.0,0.9802371263504028,1.297257423400879,0.0,0.0,0.3170202970504761,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:8e4cdca274db40a875edadf57d190d45a9e53eb497952b6d660556d1c3b1bae0,POST_IB_PRE_OB,Point,51.0,0.9940471649169922,1.319671392440796,0.0,0.0,0.32562422752380377,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068,POST_IB_PRE_OB,Point,51.0,1.0049681663513184,1.3341835737228394,0.0,0.0,0.329215407371521,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:65b7fafbac85b37cb5cf5fbb935e61d4b914dadc26026855a1eea1bafd814d2d,POST_IB_PRE_OB,Point,51.0,1.0138332843780518,1.3439075946807861,0.0,0.0,0.3300743103027344,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:bdb5722dbba0f650866f16dd4eb44c76dcb1a7e112c6d69a654343481b44425e,POST_IB_PRE_OB,Point,51.0,1.02125883102417,1.350718379020691,0.0,0.0,0.32945954799652105,SUPPORTED
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,sha256:d55e37b15f71b68a4248316975f49cb72eec0017615c709427e57c79540418c8,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:159351f7be5b254d302ed70238c9f95c3167ea0c2a9faecfa467cf785d2b9562,POST_IB_PRE_OB,Point,29.0,0.7609851956367493,1.2801182270050049,0.0,0.0,0.5191330313682556,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:cb91c5fcfa4ffc22b8939e8dee3e876e8117b2c95a0cb0bbacd57d451146571a,POST_IB_PRE_OB,Point,29.0,0.5722799301147461,1.2421807050704956,0.0,0.0,0.6699007749557496,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:b870182a8acb552b11f79b7c83eebcf523025a2ac7c0ddbb7c2de4f0b91a8fe6,POST_IB_PRE_OB,Point,29.0,0.5184342265129089,1.2309470176696777,0.0,0.0,0.7125127911567688,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:0d10dcb7cd4927b25b6f8bd57149cf850a04c81a205673686101759ef629d7c3,POST_IB_PRE_OB,Point,14.0,1.055137276649475,0.7141185402870178,0.0,0.0,0.3410187363624572,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:e6bc5b451761fdb560405d8522060eb190aaff71cc2a7c25aee62854383b1c06,POST_IB_PRE_OB,Point,14.0,1.096653699874878,0.5824815630912781,0.0,0.0,0.5141721367835999,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:2702c6a8decbb3e08c8e3785704b02a7991c882467fce5248c2ad1515052d723,POST_IB_PRE_OB,Point,14.0,1.1148850917816162,0.5208967328071594,0.0,0.0,0.5939883589744569,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:939d38eca1aebceb8307dd7241e559f81add41507f6df4bab0670e9c1403193f,POST_IB_PRE_OB,Point,14.0,1.1212002038955688,0.47427213191986084,0.0,0.0,0.646928071975708,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:b4251cdc3f082517a5010d5a76de3e022b0298656169f2ad761630ec2e5b0c15,POST_IB_PRE_OB,Point,29.0,0.5516242980957031,1.28199303150177,0.0,0.0,0.7303687334060669,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:7b7ec7afde29f6de7dea7e54bd86b57499d1bcd3a5a93ac677956199ee4392da,POST_IB_PRE_OB,Point,29.0,0.5574793815612793,1.2771998643875122,0.0,0.0,0.7197204828262329,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:dee3804aa77e52c0c59e3771ff2199ffbd907d264949e38fa780719e9c1aeaf8,POST_IB_PRE_OB,Point,29.0,0.5606187582015991,1.2716840505599976,0.0,0.0,0.7110652923583984,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:ec308b8c3831777eedf83300fab84c5137f8185c5ccbef73ee05393cf7f116a0,POST_IB_PRE_OB,Point,29.0,0.5627081990242004,1.265385389328003,0.0,0.0,0.7026771903038025,SUPPORTED
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:1e9d9e06ad6639aafde0c881e0df671201f6f96d072a34c4127098decc45e054,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
