decision_node_id,band,conditional_top1_action_id,top1_residual_risk_objective,top1_expected_constructed_eur,n_conditional_comparable_actions,support_status
sha256:796e7c91a392d55e9f8b36a4f2ed633a682723810d09d1a0b4cddc92481ba5d0,BASE,A00,37.337406477555064,23.92039975391401,23,PARTIAL_DIAGNOSTIC
sha256:796e7c91a392d55e9f8b36a4f2ed633a682723810d09d1a0b4cddc92481ba5d0,HIGH,A00,74.67481295511013,47.84079950782802,23,PARTIAL_DIAGNOSTIC
sha256:c494b9752fa923ee0b0a8bab7b9489122cd5cdc1a30c1039140343e562ef9f71,LOW,A00,18.046025790421645,11.109254866672154,23,PARTIAL_DIAGNOSTIC
sha256:c494b9752fa923ee0b0a8bab7b9489122cd5cdc1a30c1039140343e562ef9f71,BASE,A00,36.09205158084329,22.21850973334431,23,PARTIAL_DIAGNOSTIC
sha256:c494b9752fa923ee0b0a8bab7b9489122cd5cdc1a30c1039140343e562ef9f71,HIGH,A00,72.18410316168658,44.43701946668862,23,PARTIAL_DIAGNOSTIC
sha256:14879b2e40a8eee452daf453dd04d1600e8adb73eea72aecf66afc1c586185a4,LOW,A00,18.059182504643317,11.124383253773761,23,PARTIAL_DIAGNOSTIC
sha256:14879b2e40a8eee452daf453dd04d1600e8adb73eea72aecf66afc1c586185a4,BASE,A00,36.118365009286634,22.248766507547522,23,PARTIAL_DIAGNOSTIC
sha256:14879b2e40a8eee452daf453dd04d1600e8adb73eea72aecf66afc1c586185a4,HIGH,A00,72.23673001857327,44.497533015095044,23,PARTIAL_DIAGNOSTIC
sha256:aa01608614e0ff65230b8606039940e924864d51e443bd027d77c4f2374f3fb4,LOW,A00,18.064143780723406,11.126688973181176,23,PARTIAL_DIAGNOSTIC
sha256:aa01608614e0ff65230b8606039940e924864d51e443bd027d77c4f2374f3fb4,BASE,A00,36.12828756144681,22.253377946362352,23,PARTIAL_DIAGNOSTIC
sha256:aa01608614e0ff65230b8606039940e924864d51e443bd027d77c4f2374f3fb4,HIGH,A00,72.25657512289362,44.506755892724705,23,PARTIAL_DIAGNOSTIC
sha256:a0622db41bee6c57a4406895668beb90176279df8a6609714e5330bc41118770,LOW,A00,18.063846191086654,11.120994036860342,23,PARTIAL_DIAGNOSTIC
sha256:a0622db41bee6c57a4406895668beb90176279df8a6609714e5330bc41118770,BASE,A00,36.12769238217331,22.241988073720684,23,PARTIAL_DIAGNOSTIC
sha256:a0622db41bee6c57a4406895668beb90176279df8a6609714e5330bc41118770,HIGH,A00,72.25538476434662,44.48397614744137,23,PARTIAL_DIAGNOSTIC
sha256:1db3d7caa1a624a66da635d94b11c715ec0484ddabe18f75ffa34bc7172f6321,LOW,A00,18.059424220222844,11.109877115307558,23,PARTIAL_DIAGNOSTIC
sha256:1db3d7caa1a624a66da635d94b11c715ec0484ddabe18f75ffa34bc7172f6321,BASE,A00,36.11884844044569,22.219754230615116,23,PARTIAL_DIAGNOSTIC
sha256:1db3d7caa1a624a66da635d94b11c715ec0484ddabe18f75ffa34bc7172f6321,HIGH,A00,72.23769688089138,44.43950846123023,23,PARTIAL_DIAGNOSTIC
sha256:27c482fa86dcc815ed81fa0ec1fe02313a0a35489476814f0559c73e04d4e647,LOW,A00,18.051546336893757,11.094740580557747,23,PARTIAL_DIAGNOSTIC
sha256:27c482fa86dcc815ed81fa0ec1fe02313a0a35489476814f0559c73e04d4e647,BASE,A00,36.103092673787515,22.189481161115495,23,PARTIAL_DIAGNOSTIC
sha256:27c482fa86dcc815ed81fa0ec1fe02313a0a35489476814f0559c73e04d4e647,HIGH,A00,72.20618534757503,44.37896232223099,23,PARTIAL_DIAGNOSTIC
sha256:0458e124ac1e9be65de33b8774035409fe02595f498245219c7ec24f8e9b93a1,LOW,A00,18.22219771352911,11.201865037151553,23,PARTIAL_DIAGNOSTIC
sha256:0458e124ac1e9be65de33b8774035409fe02595f498245219c7ec24f8e9b93a1,BASE,A00,36.44439542705822,22.403730074303105,23,PARTIAL_DIAGNOSTIC
sha256:0458e124ac1e9be65de33b8774035409fe02595f498245219c7ec24f8e9b93a1,HIGH,A00,72.88879085411644,44.80746014860621,23,PARTIAL_DIAGNOSTIC
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,LOW,A00,18.210854143271945,11.182084166178491,23,PARTIAL_DIAGNOSTIC
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,BASE,A00,36.42170828654389,22.364168332356982,23,PARTIAL_DIAGNOSTIC
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,HIGH,A00,72.84341657308778,44.728336664713964,23,PARTIAL_DIAGNOSTIC
sha256:96b92fbc93a8948bd52893c6f499151a940bfeaff814198e4f8f23ec23b69fbb,LOW,A00,18.19794548874041,11.160845878679924,23,PARTIAL_DIAGNOSTIC
sha256:96b92fbc93a8948bd52893c6f499151a940bfeaff814198e4f8f23ec23b69fbb,BASE,A00,36.39589097748082,22.321691757359847,23,PARTIAL_DIAGNOSTIC
sha256:96b92fbc93a8948bd52893c6f499151a940bfeaff814198e4f8f23ec23b69fbb,HIGH,A00,72.79178195496164,44.643383514719694,23,PARTIAL_DIAGNOSTIC
sha256:e76b2781a84084659f507297b29b11e11d98a65e666317babc90c97c20a840dc,LOW,A00,18.18439607635894,11.13901617247978,23,PARTIAL_DIAGNOSTIC
sha256:e76b2781a84084659f507297b29b11e11d98a65e666317babc90c97c20a840dc,BASE,A00,36.36879215271788,22.27803234495956,23,PARTIAL_DIAGNOSTIC
sha256:e76b2781a84084659f507297b29b11e11d98a65e666317babc90c97c20a840dc,HIGH,A00,72.73758430543576,44.55606468991912,23,PARTIAL_DIAGNOSTIC
sha256:86f2a29c1f15a6cd0f873fbc0ff3719d410854cf350fcbc312b1b80c4175c85c,LOW,A00,18.681665542343637,11.608437685453074,23,PARTIAL_DIAGNOSTIC
sha256:86f2a29c1f15a6cd0f873fbc0ff3719d410854cf350fcbc312b1b80c4175c85c,BASE,A00,37.363331084687275,23.21687537090615,23,PARTIAL_DIAGNOSTIC
sha256:86f2a29c1f15a6cd0f873fbc0ff3719d410854cf350fcbc312b1b80c4175c85c,HIGH,A00,74.72666216937455,46.4337507418123,23,PARTIAL_DIAGNOSTIC
sha256:cd39e16711a35ea7ce5688c682ddb7ec847de009780bbe4d3293e5987c79e387,LOW,A00,18.405286438385392,11.397862082203444,23,PARTIAL_DIAGNOSTIC
sha256:cd39e16711a35ea7ce5688c682ddb7ec847de009780bbe4d3293e5987c79e387,BASE,A00,36.810572876770784,22.795724164406888,23,PARTIAL_DIAGNOSTIC
sha256:cd39e16711a35ea7ce5688c682ddb7ec847de009780bbe4d3293e5987c79e387,HIGH,A00,73.62114575354157,45.591448328813776,23,PARTIAL_DIAGNOSTIC
sha256:6394403c06e0114c9bd71cd0d123f4159225aa5e1e6960b8afe6d82c326ea7a1,LOW,A00,18.309125513151507,11.33240086627089,23,PARTIAL_DIAGNOSTIC
sha256:6394403c06e0114c9bd71cd0d123f4159225aa5e1e6960b8afe6d82c326ea7a1,BASE,A00,36.618251026303014,22.66480173254178,23,PARTIAL_DIAGNOSTIC
sha256:6394403c06e0114c9bd71cd0d123f4159225aa5e1e6960b8afe6d82c326ea7a1,HIGH,A00,73.23650205260603,45.32960346508356,23,PARTIAL_DIAGNOSTIC
sha256:c3a82fe8a3ab0568f8d43408ae66dd9a1d8efee124ea50c892f87164fb96c5de,LOW,A00,18.247558559750328,11.285320459300745,23,PARTIAL_DIAGNOSTIC
sha256:c3a82fe8a3ab0568f8d43408ae66dd9a1d8efee124ea50c892f87164fb96c5de,BASE,A00,36.495117119500655,22.57064091860149,23,PARTIAL_DIAGNOSTIC
sha256:c3a82fe8a3ab0568f8d43408ae66dd9a1d8efee124ea50c892f87164fb96c5de,HIGH,A00,72.99023423900131,45.14128183720298,23,PARTIAL_DIAGNOSTIC
sha256:204ca80def5a5e82a511f3a52082274fd771f387228d5c1bbba9af1e84743f8d,LOW,A00,18.212402292092698,11.255236695133394,23,PARTIAL_DIAGNOSTIC
sha256:204ca80def5a5e82a511f3a52082274fd771f387228d5c1bbba9af1e84743f8d,BASE,A00,36.424804584185395,22.51047339026679,23,PARTIAL_DIAGNOSTIC
sha256:204ca80def5a5e82a511f3a52082274fd771f387228d5c1bbba9af1e84743f8d,HIGH,A00,72.84960916837079,45.02094678053358,23,PARTIAL_DIAGNOSTIC
sha256:4e6eaba8caf55abe0ae0558cc3152decd13086b4d86abd315fd1d378781011ef,LOW,A00,18.192558926540126,11.234601001633004,23,PARTIAL_DIAGNOSTIC
sha256:4e6eaba8caf55abe0ae0558cc3152decd13086b4d86abd315fd1d378781011ef,BASE,A00,36.38511785308025,22.46920200326601,23,PARTIAL_DIAGNOSTIC
sha256:4e6eaba8caf55abe0ae0558cc3152decd13086b4d86abd315fd1d378781011ef,HIGH,A00,72.7702357061605,44.93840400653202,23,PARTIAL_DIAGNOSTIC
sha256:01c8af559d63fb28a4b0843dd85e1d1f2e6f0495e714d4814574c20a200d3f4b,LOW,A00,18.179954725579158,11.21739297616926,23,PARTIAL_DIAGNOSTIC
sha256:01c8af559d63fb28a4b0843dd85e1d1f2e6f0495e714d4814574c20a200d3f4b,BASE,A00,36.359909451158316,22.43478595233852,23,PARTIAL_DIAGNOSTIC
sha256:01c8af559d63fb28a4b0843dd85e1d1f2e6f0495e714d4814574c20a200d3f4b,HIGH,A00,72.71981890231663,44.86957190467704,23,PARTIAL_DIAGNOSTIC
sha256:16b384753c277bff629c01f0f0660b0fe6182ec37dd7f72d8790f4dc9a039a43,LOW,A00,18.16878107370912,11.198794909671811,23,PARTIAL_DIAGNOSTIC
sha256:16b384753c277bff629c01f0f0660b0fe6182ec37dd7f72d8790f4dc9a039a43,BASE,A00,36.33756214741824,22.397589819343622,23,PARTIAL_DIAGNOSTIC
sha256:16b384753c277bff629c01f0f0660b0fe6182ec37dd7f72d8790f4dc9a039a43,HIGH,A00,72.67512429483648,44.795179638687245,23,PARTIAL_DIAGNOSTIC
sha256:8461ec0b15380b996b36df584f0f7c269a5c7ecf6401809abd3d16bd87c883d6,LOW,A00,18.213971432568908,11.2217162091669,23,PARTIAL_DIAGNOSTIC
sha256:8461ec0b15380b996b36df584f0f7c269a5c7ecf6401809abd3d16bd87c883d6,BASE,A00,36.427942865137815,22.4434324183338,23,PARTIAL_DIAGNOSTIC
sha256:8461ec0b15380b996b36df584f0f7c269a5c7ecf6401809abd3d16bd87c883d6,HIGH,A00,72.85588573027563,44.8868648366676,23,PARTIAL_DIAGNOSTIC
sha256:299331324ae41b3c6749f8d8c34626e885e36a2841f264a56818eb6b6dfc3184,LOW,A00,18.930325855159225,12.73920054936603,23,PARTIAL_DIAGNOSTIC
sha256:299331324ae41b3c6749f8d8c34626e885e36a2841f264a56818eb6b6dfc3184,BASE,A00,37.86065171031845,25.47840109873206,23,PARTIAL_DIAGNOSTIC
sha256:299331324ae41b3c6749f8d8c34626e885e36a2841f264a56818eb6b6dfc3184,HIGH,A00,75.7213034206369,50.95680219746412,23,PARTIAL_DIAGNOSTIC
sha256:a511da9513f6bc57e552afff2b034dec6f1b4b4b22dae816f920a40379ef72ac,LOW,A00,18.52336631801989,11.980211565187467,23,PARTIAL_DIAGNOSTIC
sha256:a511da9513f6bc57e552afff2b034dec6f1b4b4b22dae816f920a40379ef72ac,BASE,A00,37.04673263603978,23.960423130374934,23,PARTIAL_DIAGNOSTIC
sha256:a511da9513f6bc57e552afff2b034dec6f1b4b4b22dae816f920a40379ef72ac,HIGH,A00,74.09346527207956,47.92084626074987,23,PARTIAL_DIAGNOSTIC
sha256:a98e4d6ea1100d6f776497b79460923d2ffdcaf782a4b3e7c9a9134a9f7343bd,LOW,A00,18.317465419881366,11.77762021313601,23,PARTIAL_DIAGNOSTIC
sha256:a98e4d6ea1100d6f776497b79460923d2ffdcaf782a4b3e7c9a9134a9f7343bd,BASE,A00,36.63493083976273,23.55524042627202,23,PARTIAL_DIAGNOSTIC
sha256:a98e4d6ea1100d6f776497b79460923d2ffdcaf782a4b3e7c9a9134a9f7343bd,HIGH,A00,73.26986167952546,47.11048085254404,23,PARTIAL_DIAGNOSTIC
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,LOW,A00,18.17953324961112,11.638712286453236,23,PARTIAL_DIAGNOSTIC
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,BASE,A00,36.35906649922224,23.277424572906472,23,PARTIAL_DIAGNOSTIC
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,HIGH,A00,72.71813299844447,46.554849145812945,23,PARTIAL_DIAGNOSTIC
sha256:e433e2095eb09ad328c0e1dc0177ff016622c4901eb4bc23e8f3ba4e478c213c,LOW,A00,18.249876160190567,11.658571130095298,23,PARTIAL_DIAGNOSTIC
sha256:e433e2095eb09ad328c0e1dc0177ff016622c4901eb4bc23e8f3ba4e478c213c,BASE,A00,36.499752320381134,23.317142260190597,23,PARTIAL_DIAGNOSTIC
sha256:e433e2095eb09ad328c0e1dc0177ff016622c4901eb4bc23e8f3ba4e478c213c,HIGH,A00,72.99950464076227,46.63428452038119,23,PARTIAL_DIAGNOSTIC
sha256:0e8910838f21ec2fbae8c5c74fb1ac8f2d50e87c9364123e4cf0a99a24cff0d7,LOW,A00,18.19323844419323,11.592217443397542,23,PARTIAL_DIAGNOSTIC
sha256:0e8910838f21ec2fbae8c5c74fb1ac8f2d50e87c9364123e4cf0a99a24cff0d7,BASE,A00,36.38647688838646,23.184434886795085,23,PARTIAL_DIAGNOSTIC
sha256:0e8910838f21ec2fbae8c5c74fb1ac8f2d50e87c9364123e4cf0a99a24cff0d7,HIGH,A00,72.77295377677292,46.36886977359017,23,PARTIAL_DIAGNOSTIC
sha256:dc227bed890889aff7e5f923a5a253cc345d4a5fb68a105c75bd7218e8cb2fab,LOW,A00,18.15768180062314,11.545223262916021,23,PARTIAL_DIAGNOSTIC
sha256:dc227bed890889aff7e5f923a5a253cc345d4a5fb68a105c75bd7218e8cb2fab,BASE,A00,36.31536360124628,23.090446525832043,23,PARTIAL_DIAGNOSTIC
sha256:dc227bed890889aff7e5f923a5a253cc345d4a5fb68a105c75bd7218e8cb2fab,HIGH,A00,72.63072720249257,46.180893051664086,23,PARTIAL_DIAGNOSTIC
sha256:01ebe50c1786f73a110aa18067a88753076e6c1c580b00f132d3737173cee09c,LOW,A00,18.135923457685493,11.510563966474018,23,PARTIAL_DIAGNOSTIC
sha256:01ebe50c1786f73a110aa18067a88753076e6c1c580b00f132d3737173cee09c,BASE,A00,36.271846915370986,23.021127932948037,23,PARTIAL_DIAGNOSTIC
sha256:01ebe50c1786f73a110aa18067a88753076e6c1c580b00f132d3737173cee09c,HIGH,A00,72.54369383074197,46.042255865896074,23,PARTIAL_DIAGNOSTIC
sha256:203cdde540869cb95ecf0bc17511f01b02dcd00533681beb615337118ac3d094,LOW,A00,18.122673895976014,11.483523400376596,23,PARTIAL_DIAGNOSTIC
sha256:203cdde540869cb95ecf0bc17511f01b02dcd00533681beb615337118ac3d094,BASE,A00,36.24534779195203,22.96704680075319,23,PARTIAL_DIAGNOSTIC
sha256:203cdde540869cb95ecf0bc17511f01b02dcd00533681beb615337118ac3d094,HIGH,A00,72.49069558390406,45.93409360150638,23,PARTIAL_DIAGNOSTIC
sha256:0c5677749be46a38131715310d9c39cb9c51fee53ce3d14028c42625c891baba,LOW,A00,18.47236088663493,11.79665139053216,23,PARTIAL_DIAGNOSTIC
sha256:0c5677749be46a38131715310d9c39cb9c51fee53ce3d14028c42625c891baba,BASE,A00,36.94472177326986,23.59330278106432,23,PARTIAL_DIAGNOSTIC
sha256:0c5677749be46a38131715310d9c39cb9c51fee53ce3d14028c42625c891baba,HIGH,A00,73.88944354653972,47.18660556212864,23,PARTIAL_DIAGNOSTIC
sha256:d855a4fe00bc15b9883efa7f5e61b938b95b01d45a769f6cdda0f4051eb61fa3,LOW,A00,19.99975473152793,13.369973958647613,23,PARTIAL_DIAGNOSTIC
sha256:d855a4fe00bc15b9883efa7f5e61b938b95b01d45a769f6cdda0f4051eb61fa3,BASE,A00,39.99950946305586,26.739947917295225,23,PARTIAL_DIAGNOSTIC
sha256:d855a4fe00bc15b9883efa7f5e61b938b95b01d45a769f6cdda0f4051eb61fa3,HIGH,A00,79.99901892611172,53.47989583459045,23,PARTIAL_DIAGNOSTIC
sha256:6503682730dfc4486970fab6459bd8148f5c36634eafd5afd10bef82bf727990,LOW,A00,19.896553901735864,13.382837206651283,23,PARTIAL_DIAGNOSTIC
sha256:6503682730dfc4486970fab6459bd8148f5c36634eafd5afd10bef82bf727990,BASE,A00,39.79310780347173,26.765674413302566,23,PARTIAL_DIAGNOSTIC
sha256:6503682730dfc4486970fab6459bd8148f5c36634eafd5afd10bef82bf727990,HIGH,A00,79.58621560694345,53.53134882660513,23,PARTIAL_DIAGNOSTIC
sha256:965ed8544a3b76ef60c5b08e54d660efc04a171fa2c7c40d6138104c32d00408,LOW,A00,20.01325530386189,13.502451256257086,23,PARTIAL_DIAGNOSTIC
sha256:965ed8544a3b76ef60c5b08e54d660efc04a171fa2c7c40d6138104c32d00408,BASE,A00,40.02651060772378,27.00490251251417,23,PARTIAL_DIAGNOSTIC
sha256:965ed8544a3b76ef60c5b08e54d660efc04a171fa2c7c40d6138104c32d00408,HIGH,A00,80.05302121544756,54.00980502502834,23,PARTIAL_DIAGNOSTIC
sha256:000908d87aa2ce45909d8893c199faf2e3d5adf4233cf669ec2bd23055d219e4,LOW,A00,20.091032423220653,13.571437935492176,23,PARTIAL_DIAGNOSTIC
sha256:000908d87aa2ce45909d8893c199faf2e3d5adf4233cf669ec2bd23055d219e4,BASE,A00,40.18206484644131,27.14287587098435,23,PARTIAL_DIAGNOSTIC
sha256:000908d87aa2ce45909d8893c199faf2e3d5adf4233cf669ec2bd23055d219e4,HIGH,A00,80.36412969288261,54.2857517419687,23,PARTIAL_DIAGNOSTIC
sha256:480d535faeb8916ec0b8a486b2cfe1a7f69cc21229ab79e09fbdb0f2c50eb8e6,LOW,A00,20.13949750499541,13.60686220140941,23,PARTIAL_DIAGNOSTIC
sha256:480d535faeb8916ec0b8a486b2cfe1a7f69cc21229ab79e09fbdb0f2c50eb8e6,BASE,A00,40.27899500999082,27.21372440281882,23,PARTIAL_DIAGNOSTIC
sha256:480d535faeb8916ec0b8a486b2cfe1a7f69cc21229ab79e09fbdb0f2c50eb8e6,HIGH,A00,80.55799001998164,54.42744880563764,23,PARTIAL_DIAGNOSTIC
sha256:71d61cef13e1d43ca7c6865632bb5291ed26ca262a01d2fadc643e24732f2317,LOW,A00,20.166319635674512,13.61929983351567,23,PARTIAL_DIAGNOSTIC
sha256:71d61cef13e1d43ca7c6865632bb5291ed26ca262a01d2fadc643e24732f2317,BASE,A00,40.332639271349024,27.23859966703134,23,PARTIAL_DIAGNOSTIC
sha256:71d61cef13e1d43ca7c6865632bb5291ed26ca262a01d2fadc643e24732f2317,HIGH,A00,80.66527854269805,54.47719933406268,23,PARTIAL_DIAGNOSTIC
sha256:c96f6ee83f16204261e42b30901f810663bce899b458defcb50b104961c5e562,LOW,A00,20.177678488458554,13.61591231508489,23,PARTIAL_DIAGNOSTIC
sha256:c96f6ee83f16204261e42b30901f810663bce899b458defcb50b104961c5e562,BASE,A00,40.35535697691711,27.23182463016978,23,PARTIAL_DIAGNOSTIC
sha256:c96f6ee83f16204261e42b30901f810663bce899b458defcb50b104961c5e562,HIGH,A00,80.71071395383422,54.46364926033956,23,PARTIAL_DIAGNOSTIC
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,LOW,A00,20.178238792670975,13.601634005834102,23,PARTIAL_DIAGNOSTIC
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,BASE,A00,40.35647758534195,27.203268011668204,23,PARTIAL_DIAGNOSTIC
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,HIGH,A00,80.7129551706839,54.40653602333641,23,PARTIAL_DIAGNOSTIC
sha256:49b6299befd70cbb8910daf5a439f4705ee9767cfa7a3c988ad2fafa639730e9,LOW,A00,20.410391984452858,13.725958861448943,23,PARTIAL_DIAGNOSTIC
sha256:49b6299befd70cbb8910daf5a439f4705ee9767cfa7a3c988ad2fafa639730e9,BASE,A00,40.820783968905715,27.451917722897885,23,PARTIAL_DIAGNOSTIC
sha256:49b6299befd70cbb8910daf5a439f4705ee9767cfa7a3c988ad2fafa639730e9,HIGH,A00,81.64156793781143,54.90383544579577,23,PARTIAL_DIAGNOSTIC
sha256:68b706b492eec9441431ddc62915204d0f8b4dd97ad6b44c1ab813afe8ac1c43,LOW,A00,20.40217289318052,13.703323775439355,23,PARTIAL_DIAGNOSTIC
sha256:68b706b492eec9441431ddc62915204d0f8b4dd97ad6b44c1ab813afe8ac1c43,BASE,A00,40.80434578636104,27.40664755087871,23,PARTIAL_DIAGNOSTIC
sha256:68b706b492eec9441431ddc62915204d0f8b4dd97ad6b44c1ab813afe8ac1c43,HIGH,A00,81.60869157272208,54.81329510175742,23,PARTIAL_DIAGNOSTIC
sha256:b827a58b392ce040925327640d2a388d6a46b6ae57bca79b9aaba59e9e49d989,LOW,A00,20.392326571324343,13.679653164231516,23,PARTIAL_DIAGNOSTIC
sha256:b827a58b392ce040925327640d2a388d6a46b6ae57bca79b9aaba59e9e49d989,BASE,A00,40.784653142648686,27.35930632846303,23,PARTIAL_DIAGNOSTIC
sha256:b827a58b392ce040925327640d2a388d6a46b6ae57bca79b9aaba59e9e49d989,HIGH,A00,81.56930628529737,54.71861265692606,23,PARTIAL_DIAGNOSTIC
sha256:fbb95dfdcad8a414611121566154858f588d1034d64430361eb5ee9bd7f7404c,LOW,A00,19.59557347167793,12.894255133069098,23,PARTIAL_DIAGNOSTIC
sha256:fbb95dfdcad8a414611121566154858f588d1034d64430361eb5ee9bd7f7404c,BASE,A00,39.19114694335586,25.788510266138196,23,PARTIAL_DIAGNOSTIC
sha256:fbb95dfdcad8a414611121566154858f588d1034d64430361eb5ee9bd7f7404c,HIGH,A00,78.38229388671172,51.57702053227639,23,PARTIAL_DIAGNOSTIC
sha256:abe528ef6dc87f2e3f4829fe68787177cf15c2b2f6653ab52893d0efb773b60c,LOW,A00,19.115807155566834,12.414443636263838,23,PARTIAL_DIAGNOSTIC
sha256:abe528ef6dc87f2e3f4829fe68787177cf15c2b2f6653ab52893d0efb773b60c,BASE,A00,38.23161431113367,24.828887272527677,23,PARTIAL_DIAGNOSTIC
sha256:abe528ef6dc87f2e3f4829fe68787177cf15c2b2f6653ab52893d0efb773b60c,HIGH,A00,76.46322862226734,49.657774545055354,23,PARTIAL_DIAGNOSTIC
sha256:653df171cc1b9d88926e544cd4fd95c365861fa8053b40393232ed6344e168ab,LOW,A00,19.66735385726565,12.90615467770127,23,PARTIAL_DIAGNOSTIC
sha256:653df171cc1b9d88926e544cd4fd95c365861fa8053b40393232ed6344e168ab,BASE,A00,39.3347077145313,25.81230935540254,23,PARTIAL_DIAGNOSTIC
sha256:653df171cc1b9d88926e544cd4fd95c365861fa8053b40393232ed6344e168ab,HIGH,A00,78.6694154290626,51.62461871080508,23,PARTIAL_DIAGNOSTIC
sha256:7ff8306f6a978cd5d04092e118c53e90f508a835b71742487e04fdbd0840334a,LOW,A00,19.466216505955472,12.779622477427974,23,PARTIAL_DIAGNOSTIC
sha256:7ff8306f6a978cd5d04092e118c53e90f508a835b71742487e04fdbd0840334a,BASE,A00,38.932433011910945,25.55924495485595,23,PARTIAL_DIAGNOSTIC
sha256:7ff8306f6a978cd5d04092e118c53e90f508a835b71742487e04fdbd0840334a,HIGH,A00,77.86486602382189,51.1184899097119,23,PARTIAL_DIAGNOSTIC
sha256:03b1b46c99dd7782174f0e1ef948a3f5cee1a3a675b6386394bc0fa3654b8e3c,LOW,A00,19.333310350905016,12.69448198418245,23,PARTIAL_DIAGNOSTIC
sha256:03b1b46c99dd7782174f0e1ef948a3f5cee1a3a675b6386394bc0fa3654b8e3c,BASE,A00,38.66662070181003,25.3889639683649,23,PARTIAL_DIAGNOSTIC
sha256:03b1b46c99dd7782174f0e1ef948a3f5cee1a3a675b6386394bc0fa3654b8e3c,HIGH,A00,77.33324140362006,50.7779279367298,23,PARTIAL_DIAGNOSTIC
sha256:6025d307d128d03c67ff969bfd3717edc4430883c0504d841c18c2d91e795d13,LOW,A00,19.24399553764711,12.629538538686893,23,PARTIAL_DIAGNOSTIC
sha256:6025d307d128d03c67ff969bfd3717edc4430883c0504d841c18c2d91e795d13,BASE,A00,38.48799107529422,25.259077077373785,23,PARTIAL_DIAGNOSTIC
sha256:6025d307d128d03c67ff969bfd3717edc4430883c0504d841c18c2d91e795d13,HIGH,A00,76.97598215058844,50.51815415474757,23,PARTIAL_DIAGNOSTIC
sha256:c47de90ef03be002484e39b62550e1273e6518a01994396a592f06d37b3a0221,LOW,A00,19.186652446229914,12.581435069142769,23,PARTIAL_DIAGNOSTIC
sha256:c47de90ef03be002484e39b62550e1273e6518a01994396a592f06d37b3a0221,BASE,A00,38.37330489245983,25.162870138285538,23,PARTIAL_DIAGNOSTIC
sha256:c47de90ef03be002484e39b62550e1273e6518a01994396a592f06d37b3a0221,HIGH,A00,76.74660978491966,50.325740276571075,23,PARTIAL_DIAGNOSTIC
sha256:ffd7c5dd747572a0c049ce886e3b7a1edd1f5752835c61287e05bb232966de6d,LOW,A00,19.14862059716723,12.542126481646601,23,PARTIAL_DIAGNOSTIC
sha256:ffd7c5dd747572a0c049ce886e3b7a1edd1f5752835c61287e05bb232966de6d,BASE,A00,38.29724119433446,25.084252963293203,23,PARTIAL_DIAGNOSTIC
sha256:ffd7c5dd747572a0c049ce886e3b7a1edd1f5752835c61287e05bb232966de6d,HIGH,A00,76.59448238866892,50.168505926586406,23,PARTIAL_DIAGNOSTIC
sha256:4f5653688b539d3bcb6fa4b2c64a99e98c7741d8008e135407777b6746f5ae67,LOW,A00,19.12220681409385,12.507951604088035,23,PARTIAL_DIAGNOSTIC
sha256:4f5653688b539d3bcb6fa4b2c64a99e98c7741d8008e135407777b6746f5ae67,BASE,A00,38.2444136281877,25.01590320817607,23,PARTIAL_DIAGNOSTIC
sha256:4f5653688b539d3bcb6fa4b2c64a99e98c7741d8008e135407777b6746f5ae67,HIGH,A00,76.4888272563754,50.03180641635214,23,PARTIAL_DIAGNOSTIC
sha256:463b6f5009dcd4b26e671dc552a6ae9dacfa545627f01dbf6caa75068386a254,LOW,A00,19.102124809504403,12.47602975386594,23,PARTIAL_DIAGNOSTIC
sha256:463b6f5009dcd4b26e671dc552a6ae9dacfa545627f01dbf6caa75068386a254,BASE,A00,38.204249619008806,24.95205950773188,23,PARTIAL_DIAGNOSTIC
sha256:463b6f5009dcd4b26e671dc552a6ae9dacfa545627f01dbf6caa75068386a254,HIGH,A00,76.40849923801761,49.90411901546376,23,PARTIAL_DIAGNOSTIC
sha256:7d55af68c46e19b19c8a3a41c62e863df4ed2a47f0d44d236b8ade34d9729e79,LOW,A00,19.08644789560362,12.44602279310763,23,PARTIAL_DIAGNOSTIC
sha256:7d55af68c46e19b19c8a3a41c62e863df4ed2a47f0d44d236b8ade34d9729e79,BASE,A00,38.17289579120724,24.89204558621526,23,PARTIAL_DIAGNOSTIC
sha256:7d55af68c46e19b19c8a3a41c62e863df4ed2a47f0d44d236b8ade34d9729e79,HIGH,A00,76.34579158241448,49.78409117243052,23,PARTIAL_DIAGNOSTIC
