actual_departure,carrier,current_support_minutes,d_ob_minutes,decision_node_id,decision_time,destination,episode_id,excess_above_support_minutes,fallback_level,operational_stage,origin,remaining_minutes,scheduled_departure,service_date,signed_dep_delay,source_consistency_status,source_fields_status,split,t_ib_a00,tail_episode_identity,target,target_exact_minutes,taxi_out_minutes,taxi_reference_id,taxi_reference_level,taxi_reference_minutes
,DL,180,199.0,sha256:4fb0c7c13b00805ea6d3f6ac3292e9a01636a4120ef99b25b4fa20d30bc05f34,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:80fa9679a7a39b6ce667df68a19406d9c5ad0f7a3a28bf3a6c3ad00c60711f10,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:b6a8ab904cc065a2feab56d8f2ab52fe979ea0734864348e02d52ce73e9f5edc,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:c5adece4e04b1cbbba89cc340814ad833b79015a99358d87c6d594709f53efd0,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:d0a1b657e24788bd2cf3c44440406ea3c61226667fa8df73334e23041f03d5f7,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:eef5be3349372d2513eee5525b482741d9c2d2964e89b3160dda4f13855773f2,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,DL,180,199.0,sha256:fdebf3f905bc85c623d506b42e24ca1191c758c9410ce182682e34095baa7db5,,DTW,sha256:7d638917fa1043fdc304da71ebe1abcc9535d7770e7b3e432412d02fc127f429,19.0,CELL,PRE_IB,SFO,,2019-01-23T19:38:00+00:00,2019-01-23,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:498794e4d14ad79f601d203c56444c5b581acea70e5516126f399f3a0b56c104,D_OB,199.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,20.0
,EV,180,343.0,sha256:2bc7bd24280a7d12771103d8b90381783357cbd34e51105a43b93cdda81fa2f1,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:4fed5551b5492026ca6b8cc7b5708a0937964eefa9be5e25babc45430e34aee9,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:ac99c642a2c6c0b61892e9d4dd9bb81dc6e645d98f586809b4436edcf5e4b6d3,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:b59436dc22e4478e9e0a2176fc6010fe3cf57b90a7b49fc956457154567a1d31,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:b670620e0a2f0e67a286a45d7c26a41ab2fa6cee4c45b462fa4b612d4f5b3022,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:b68673ff6e674cdae6c4dec653723ae25de87f6f0289272b35e0cbc607a9a9a0,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:bbbd1bb892c261476922175ca68b872f7117beacf916e1b5c893f3d336fb9c82,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:be0fb2806361b44b53700dd2c8fe08676e8c6799a63427e4048ddc8c7dc1eb92,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:d5a2d02642c8cb96bc4c60c5631c00ed41cc7cc616ce0107778a839ad6df622c,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,EV,180,343.0,sha256:e6f3b6bd08176101575a648923a036b30a8f965adfa37ab8e9ea0ef460ae30ca,,ORD,sha256:887e032afb2f49732e9ff6b1cb5d0d54ba3609d6829e9c139a70f2edf9464cea,163.0,CELL,PRE_IB,COU,,2019-03-16T20:00:00+00:00,2019-03-16,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,train,,flight:49fdc086ec341bdf1ed11bf115688448eaeaba6dc8e76b6675ff0a157246c5f6,D_OB,343.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,15.0
,AA,60,,sha256:069ee63232416f19df0e2df5561b0635f9f0421ecc30872f3d3c68df55b25627,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:1842f143841097b679e10fdd04bbef5e54f407ce070612e447ac71d8a2652a90,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:21ebf328438b7c6b441f8420abb93d3485557771c7f9245fefd1a7cc9def9582,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,PRE_IB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:40868cd5ef63230e2914153dca530cced77a92059f0e7564ad1833b5bfd41339,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:78906a343a02e2583c4c5cf8860db1600382c1fdd4e50a2656a6ae38cfe0ab56,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:88e7c1a28d8beeffb81cd80db6ecdc7a3cb0a558bb6f7c9c5b62afc9f985fcff,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:8e8a1bfdae0e9799b39d943ec362aa963ebc1b6d8fa54b2646e1b697ee8d2e6c,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:9da98959cc635d46b95b95e70030f1d06970f409d8dfcbbc626a1a40c6bcc4cb,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,PRE_IB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:ccfd8ab68fbfd40c86603a0976db73c87df28b8c6d029112bf9aa5e2197b3043,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,PRE_IB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:f5a75bffba6b888cdce27dc4a5af64f53b24c4cc6ea9d19308f07f048dd44046,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:fa0c45b1357dc6438fe7eaafefcbb02f4ce15a76c1677cd325df088a6845495e,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,AA,60,,sha256:ff9e9eaee3fea84842f8d791a725807e2fb26d07671b6a70c699d803851e34ef,,ORD,sha256:510abd23e23e320ff38ddd1f3853911be839643757730779fe7933a210573ab7,38.0,CELL,POST_IB_PRE_OB,DCA,,2019-08-26T21:50:00+00:00,2019-08-26,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:6d1c4f8708ef990133392af0ef7b6b837ce3748c78371b397e363ae199992f55,D_TX,98.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,16.0
,OO,60,,sha256:1a1d08c1e920ad6da98960fcc1d24ff9ed982adb8ed414fcc8c6ab193af0f1d9,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:25193811760200fb754cd68aa936778a0f735ae9971d353c4f3f01f542a8b2ee,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_OB_PRE_TO,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:5a081662ce4d5ba0caa4ab071eff39ccca1f6feee1bdbeb3fdde489a7adfb26d,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:6109139f4fc100b45294a5bf0416a62fce966006010584c5a5bef98b433c30ff,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:88dcd615502fda23a9471d600dc92f83724d1ab4f2a0d128b809e1a554efc4f1,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:9d9ceb7212b1e6ca2aaffc8a2e531f184a9cb8de7724cb304415738ac2c24df6,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:c5bf6072ac76b37e277d7443b73d9a47398e56a37d22d35af774b7d0530b7517,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:e7e618c1cb95e9b3a84e38b40e2a6247803f6074a0784b363bd44557a1e61616,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OO,60,,sha256:ee369889580945b4cc063c0803c5a7a847de80a80b0444a9f56f539e9bb19ba0,,GSO,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,18.0,CELL,POST_IB_PRE_OB,LGA,,2019-08-06T19:00:00+00:00,2019-08-06,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:690bdb62ce4d609fad775262755def53d39e06102482555f31dd1b1ded3560ca,D_TX,78.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,24.0
,OH,60,,sha256:0d0fd75864961a7842c7e258fc288ec44dd54e6bdda796e8a7aa6deed1d4d691,,CLT,sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,0.0,CELL,POST_IB_PRE_OB,MLB,,2019-08-22T20:49:00+00:00,2019-08-22,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:c5607df0a15da540c300f2d2949008c1d8e56047d5a91e9cc03b1e1aade7ade8,D_TX,60.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,13.0
,OH,60,,sha256:225966edd14bb6145607ded7b4050f58d279eecb50d90d297a8f8e1c09fa7655,,CLT,sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,0.0,CELL,PRE_IB,MLB,,2019-08-22T20:49:00+00:00,2019-08-22,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:c5607df0a15da540c300f2d2949008c1d8e56047d5a91e9cc03b1e1aade7ade8,D_TX,60.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,13.0
,OH,60,,sha256:3b193dbaef0e60308e96ee2c595c8380fa812859a1838e1e3378743a6d0fdbd2,,CLT,sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,0.0,CELL,POST_IB_PRE_OB,MLB,,2019-08-22T20:49:00+00:00,2019-08-22,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:c5607df0a15da540c300f2d2949008c1d8e56047d5a91e9cc03b1e1aade7ade8,D_TX,60.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,13.0
,OH,60,,sha256:45617655f6360596520860fe71aa4236e3d46aa93f17732f3d5df9cdec7f8102,,CLT,sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,0.0,CELL,POST_IB_PRE_OB,MLB,,2019-08-22T20:49:00+00:00,2019-08-22,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:c5607df0a15da540c300f2d2949008c1d8e56047d5a91e9cc03b1e1aade7ade8,D_TX,60.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,13.0
,OH,60,,sha256:564bd061abaf27c0a104b1d1ae17e2ac6c4ad7f281cbd0acc438f81583a81437,,CLT,sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,0.0,CELL,POST_IB_PRE_OB,MLB,,2019-08-22T20:49:00+00:00,2019-08-22,,NOT_VERIFIABLE_FROM_FROZEN_CACHE,NOT_RETAINED_IN_B2_CACHE,development,,flight:c5607df0a15da540c300f2d2949008c1d8e56047d5a91e9cc03b1e1aade7ade8,D_TX,60.0,,sha256:be1a68b0c51c77da35f0ec631c2f846a79dd073d8b29ca49ee42b2d1de4e5c66,CELL,13.0
