stage,q,N,K,canonical_stage_node_ids,canonical_stage_node_count,eligible_candidate_node_ids,eligible_candidate_count,abstaining_node_ids,abstaining_node_count,eligible_candidate_ids_hash,cohort_size,A_C,A_D,value_retained,L_att,overlap_count,entered_count,displaced_count,reassigned_count,reassigned_share,kendall_tau,spearman_rho,mean_rank_displacement,F_value_retained,P_value_retained,R_value_retained
PRE,0.1,48,5,"['sha256:8e0c2d381ffe02968cef5fef7c1855a081829cb787a00bafcecc5c69be195552', 'sha256:47182a6b63fe793cc42e3024d0a5762fdf80e1de50b5d6caa1eb6cfc73beebaf', 'sha256:df30aa665df52d2c6d561a63b364df460221aaffc1945a83b0abc34915f8d3dd', 'sha256:ada0ac6afb7776eca9a9a58aae4d07131bed77842d629841d7c2453f76f04020', 'sha256:475a4cbc05ecc725941837f874a89ec6c02cb14a413758a64b2f10cdf8035ca5', 'sha256:4af52bc7a1f88474657f7899827ecd3d09d828b50daeb78e832df27fe5806a31', 'sha256:971ab354421759100f3c8d436a10a528a29f138d733aed2481291ac28345ada7', 'sha256:57cc94cf66a8017a7ca1212d523a18414f9dcc62443436012268f434d8b0e859', 'sha256:bcd219b6a06009efa545d617b7ca5e37f9eeeeacceddd96afd9777a245ec1d80', 'sha256:16123b56ec261edc960be14b5e8bff8943005c23ca9ed37e432a578495504980', 'sha256:cc258e175be3844902316ab5bd1e0c076aa62711e973725bd2084252c53d58ab', 'sha256:6737668e6f593ca9d89b88d27af228956044fc837b2f36ec7ba85962674ee51a', 'sha256:8497e6119a87983b8493a77450e23a76a283f63303b9c6448674cfce163c8df0', 'sha256:8c379057e8d31fe7a7fe25ef96da8ecbe95b3ed1e52f7f9dd8f6e8fd2fd728c4', 'sha256:ed23d5fdd85984b4e5c35a6114fab047232128c53659e4aa177b848e31957b12', 'sha256:6b621c58148122045de69ebd5f3a0b0f75df1ef88cd0fa55f510a0ee0594db2c', 'sha256:5434a03ebef5fd63779e64b16f187eacbc778f933d01e561233bd6bf40882d2c', 'sha256:c060aab46fad78b7263e6706fbd480bf2ccd06e5e83965cadd1a792fd7204912', 'sha256:5b9503bfb1fad26081d09b26eac6c3ffb9ddb97f10e058ba84e4ff2900d71747', 'sha256:3f872ac6cdbb78b711007d168dfc6c0a1a72551a87b8a58655e41a902b68d55d', 'sha256:1102e3941a4ba02c56ead46df20bb04649038ed44ac7e5d7ef448336f2abc783', 'sha256:b58679771067c996e0e4a911f54c6f1cc9cab930bb3ff39fbdd96b12f2cbf99e', 'sha256:903fb67e74eee89103bcd6487e64fc90c696bcb81afd70c75f06a91607420363', 'sha256:7b797465920d0dd630211c45659cbe83ea13a5e303c93a5e10651909064fad6b', 'sha256:4265ee37dba0c96a46e7f000d7a70378132a9ce5c43004e8631e178c2ddad6b2', 'sha256:30bc447f1a582a45dca59a887e0bc5ae01e0abb6f93558bb0e2b99a4d7593d6e', 'sha256:6749d040d5f6438a309cf93ff56ba0915fdb2465cb07c1c13973d508fecde27b', 'sha256:057c65d1ca630ae359f7748cb27fe0e344ad6a11276f7ed2f90c764d816529a1', 'sha256:816cba014f513f2109d353154159791bc8507d53a11e4244e43237f4dce2737e', 'sha256:1aa6c298a066fa52c20b2be5cc403455f54ada03daa5dc96df9ece0299f7bbcf', 'sha256:11010237a5edcb4a44b48c8fd9bde8a44fd4446a4dcc8d77a0b9c258567100fc', 'sha256:47afa4ea7ca123e3d3949ce40bf55190ed8d9f52003dcb352cf7bf390e51551e', 'sha256:7bb75dcb6fbfb67c39ec31bd93c9b545524d3b55c479a2796d0c85430b903da5', 'sha256:16e7205bf1da600d7b3192a45040e91075db98c41f6404db7eccd39a19ead08c', 'sha256:4ce12fe1b5b24fbe8d43a6cb96ae71a6efd8296aa24f882435a2138f48234a45', 'sha256:e480aa4bb569d9e00bd7e5d46e3143d7f4f8123604e7c61d2b9c505129bc0549', 'sha256:5f721fad48e1e4d3fa09050e6ca2e15d981c63067cdda712da7508442bf922d4', 'sha256:981413b9f36efdbb7ef349c67a8f340179b794c3f6424041520596ee93da6e35', 'sha256:4328a1c11ce9f6a1b1fcf3671ae549d63097c8a2a6f0778d52d9cf0f713d6fd6', 'sha256:ee337d5afe24bc12ccb7088a360a521511cf786935110a3a1460c47782156d95', 'sha256:9859703a9323174b92d458aa73b47827c2f8ae47a7e5d48c9c7149e17966af4f', 'sha256:bad37ff8136f26d48e5826a56df1ba7692a52e99ab2c1ff77425abc9e3d44051', 'sha256:0e0081c19f416d375337bffca7329a44fb95740317768ffb11e8419fe45f67d9', 'sha256:1487cdbaf3586ba7b9726e3593f24eff641e8c5c5cf44d12cc37fc7a196eb30b', 'sha256:b09636a657251e9d4216b7ef95e07185b5e540baed4f79411a87da550267e5ac', 'sha256:f997db307b451ced0ed69df4f877e2f244c83efdc70584241a46b9c84342e8a8', 'sha256:ba1b57b4cfa8fb9d1f5458be6f25b5b95ef1c326a172c12147aa4dd24f51aedd', 'sha256:8e8c9d5e772384f720a5bba2b3c204952e0122d5a68e98673441f6165b5ddf12']",48,"['sha256:8e0c2d381ffe02968cef5fef7c1855a081829cb787a00bafcecc5c69be195552', 'sha256:47182a6b63fe793cc42e3024d0a5762fdf80e1de50b5d6caa1eb6cfc73beebaf', 'sha256:df30aa665df52d2c6d561a63b364df460221aaffc1945a83b0abc34915f8d3dd', 'sha256:ada0ac6afb7776eca9a9a58aae4d07131bed77842d629841d7c2453f76f04020', 'sha256:475a4cbc05ecc725941837f874a89ec6c02cb14a413758a64b2f10cdf8035ca5', 'sha256:4af52bc7a1f88474657f7899827ecd3d09d828b50daeb78e832df27fe5806a31', 'sha256:971ab354421759100f3c8d436a10a528a29f138d733aed2481291ac28345ada7', 'sha256:57cc94cf66a8017a7ca1212d523a18414f9dcc62443436012268f434d8b0e859', 'sha256:bcd219b6a06009efa545d617b7ca5e37f9eeeeacceddd96afd9777a245ec1d80', 'sha256:16123b56ec261edc960be14b5e8bff8943005c23ca9ed37e432a578495504980', 'sha256:cc258e175be3844902316ab5bd1e0c076aa62711e973725bd2084252c53d58ab', 'sha256:6737668e6f593ca9d89b88d27af228956044fc837b2f36ec7ba85962674ee51a', 'sha256:8497e6119a87983b8493a77450e23a76a283f63303b9c6448674cfce163c8df0', 'sha256:8c379057e8d31fe7a7fe25ef96da8ecbe95b3ed1e52f7f9dd8f6e8fd2fd728c4', 'sha256:ed23d5fdd85984b4e5c35a6114fab047232128c53659e4aa177b848e31957b12', 'sha256:6b621c58148122045de69ebd5f3a0b0f75df1ef88cd0fa55f510a0ee0594db2c', 'sha256:5434a03ebef5fd63779e64b16f187eacbc778f933d01e561233bd6bf40882d2c', 'sha256:c060aab46fad78b7263e6706fbd480bf2ccd06e5e83965cadd1a792fd7204912', 'sha256:5b9503bfb1fad26081d09b26eac6c3ffb9ddb97f10e058ba84e4ff2900d71747', 'sha256:3f872ac6cdbb78b711007d168dfc6c0a1a72551a87b8a58655e41a902b68d55d', 'sha256:1102e3941a4ba02c56ead46df20bb04649038ed44ac7e5d7ef448336f2abc783', 'sha256:b58679771067c996e0e4a911f54c6f1cc9cab930bb3ff39fbdd96b12f2cbf99e', 'sha256:903fb67e74eee89103bcd6487e64fc90c696bcb81afd70c75f06a91607420363', 'sha256:7b797465920d0dd630211c45659cbe83ea13a5e303c93a5e10651909064fad6b', 'sha256:4265ee37dba0c96a46e7f000d7a70378132a9ce5c43004e8631e178c2ddad6b2', 'sha256:30bc447f1a582a45dca59a887e0bc5ae01e0abb6f93558bb0e2b99a4d7593d6e', 'sha256:6749d040d5f6438a309cf93ff56ba0915fdb2465cb07c1c13973d508fecde27b', 'sha256:057c65d1ca630ae359f7748cb27fe0e344ad6a11276f7ed2f90c764d816529a1', 'sha256:816cba014f513f2109d353154159791bc8507d53a11e4244e43237f4dce2737e', 'sha256:1aa6c298a066fa52c20b2be5cc403455f54ada03daa5dc96df9ece0299f7bbcf', 'sha256:11010237a5edcb4a44b48c8fd9bde8a44fd4446a4dcc8d77a0b9c258567100fc', 'sha256:47afa4ea7ca123e3d3949ce40bf55190ed8d9f52003dcb352cf7bf390e51551e', 'sha256:7bb75dcb6fbfb67c39ec31bd93c9b545524d3b55c479a2796d0c85430b903da5', 'sha256:16e7205bf1da600d7b3192a45040e91075db98c41f6404db7eccd39a19ead08c', 'sha256:4ce12fe1b5b24fbe8d43a6cb96ae71a6efd8296aa24f882435a2138f48234a45', 'sha256:e480aa4bb569d9e00bd7e5d46e3143d7f4f8123604e7c61d2b9c505129bc0549', 'sha256:5f721fad48e1e4d3fa09050e6ca2e15d981c63067cdda712da7508442bf922d4', 'sha256:981413b9f36efdbb7ef349c67a8f340179b794c3f6424041520596ee93da6e35', 'sha256:4328a1c11ce9f6a1b1fcf3671ae549d63097c8a2a6f0778d52d9cf0f713d6fd6', 'sha256:ee337d5afe24bc12ccb7088a360a521511cf786935110a3a1460c47782156d95', 'sha256:9859703a9323174b92d458aa73b47827c2f8ae47a7e5d48c9c7149e17966af4f', 'sha256:bad37ff8136f26d48e5826a56df1ba7692a52e99ab2c1ff77425abc9e3d44051', 'sha256:0e0081c19f416d375337bffca7329a44fb95740317768ffb11e8419fe45f67d9', 'sha256:1487cdbaf3586ba7b9726e3593f24eff641e8c5c5cf44d12cc37fc7a196eb30b', 'sha256:b09636a657251e9d4216b7ef95e07185b5e540baed4f79411a87da550267e5ac', 'sha256:f997db307b451ced0ed69df4f877e2f244c83efdc70584241a46b9c84342e8a8', 'sha256:ba1b57b4cfa8fb9d1f5458be6f25b5b95ef1c326a172c12147aa4dd24f51aedd', 'sha256:8e8c9d5e772384f720a5bba2b3c204952e0122d5a68e98673441f6165b5ddf12']",48,[],0,sha256:60d4dcb2ba48f65c27d345ed876c6ca31ce24c286113a2595e6f6d8c6408b25c,48,4.204744030109479,3.362479720928722,0.7996871383491025,0.20031286165089746,2,3,3,3,0.6,0.6897163120567377,0.8599652627008251,5.875,1.191466238859151,0.7330679095049125,0.529410347878647
