decision_node_id,response_sensitivity,a00_baseline_action_id,a00_baseline_objective,conditional_diagnostic_top1_action_id,factual_non_a00_candidate_count,supported_non_a00_candidate_count,operational_non_a00_candidate_count,recommendation_status,recommended_action_id,recommended_objective
sha256:3a0e9e5a488bcb3e10986379688beac90cf94fdce00c8fdf55390c165d088739,HIGH,A00,68.9612684371194,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a0e9e5a488bcb3e10986379688beac90cf94fdce00c8fdf55390c165d088739,LOW,A00,17.24031710927985,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a185e3974e2b3733a530a0f825d90d49fd9612444d9896118353878d2c9af82,BASE,A00,39.204140746660265,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a185e3974e2b3733a530a0f825d90d49fd9612444d9896118353878d2c9af82,HIGH,A00,78.40828149332053,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a185e3974e2b3733a530a0f825d90d49fd9612444d9896118353878d2c9af82,LOW,A00,19.602070373330132,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a19f0a0801e43ef641cc7bd03129cf95287213d988a0be70a27511d24404aeb,BASE,A00,,,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a19f0a0801e43ef641cc7bd03129cf95287213d988a0be70a27511d24404aeb,HIGH,A00,,,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a19f0a0801e43ef641cc7bd03129cf95287213d988a0be70a27511d24404aeb,LOW,A00,,,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,BASE,A00,36.42170828654389,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,HIGH,A00,72.84341657308778,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a2fdc7d3243930e53ac1a5fd3b3804acb31d8b528692761c74ea5e72937cfc4,LOW,A00,18.210854143271945,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a74ec42fd981bcb56a6e01644cf32721c9143fa98379c28e265a3ca5b5d9d93,BASE,A00,44.097822406361665,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a74ec42fd981bcb56a6e01644cf32721c9143fa98379c28e265a3ca5b5d9d93,HIGH,A00,88.19564481272333,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a74ec42fd981bcb56a6e01644cf32721c9143fa98379c28e265a3ca5b5d9d93,LOW,A00,22.048911203180833,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a85ea624daa3e396534e4b6b2ee7f4a1d413bfd5506f00041d6b8bee3712474,BASE,A00,45.68924897209194,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a85ea624daa3e396534e4b6b2ee7f4a1d413bfd5506f00041d6b8bee3712474,HIGH,A00,91.37849794418388,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3a85ea624daa3e396534e4b6b2ee7f4a1d413bfd5506f00041d6b8bee3712474,LOW,A00,22.84462448604597,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3aba7c990301a6fbeecbaf5837c7b3b12f634d2535a7da713e079b9ed5420b26,BASE,A00,39.77920952576473,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3aba7c990301a6fbeecbaf5837c7b3b12f634d2535a7da713e079b9ed5420b26,HIGH,A00,79.55841905152946,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3aba7c990301a6fbeecbaf5837c7b3b12f634d2535a7da713e079b9ed5420b26,LOW,A00,19.889604762882364,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3abd88ecddad9871a5755375685e725e7fd8f299bc5bde00111ce6d74e73fbf0,BASE,A00,44.36862244270221,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3abd88ecddad9871a5755375685e725e7fd8f299bc5bde00111ce6d74e73fbf0,HIGH,A00,88.73724488540442,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3abd88ecddad9871a5755375685e725e7fd8f299bc5bde00111ce6d74e73fbf0,LOW,A00,22.184311221351106,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3af6f74e082e6628aea87fbe2a7f71bcd412cdf12cbc4e545d272b0fb4a4d47d,BASE,A00,46.6226831925088,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3af6f74e082e6628aea87fbe2a7f71bcd412cdf12cbc4e545d272b0fb4a4d47d,HIGH,A00,93.2453663850176,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3af6f74e082e6628aea87fbe2a7f71bcd412cdf12cbc4e545d272b0fb4a4d47d,LOW,A00,23.3113415962544,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b2431d47fe0dbfac84e184f8c8dd63c535ce1d2a38800fa370c3cf707c31284,BASE,A00,43.27659645528527,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b2431d47fe0dbfac84e184f8c8dd63c535ce1d2a38800fa370c3cf707c31284,HIGH,A00,86.55319291057054,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b2431d47fe0dbfac84e184f8c8dd63c535ce1d2a38800fa370c3cf707c31284,LOW,A00,21.638298227642636,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b48637f4b75cf024e1ed334070283265320a16a6fb0210b22af5d2c911294ed,BASE,A00,48.6428049996219,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b48637f4b75cf024e1ed334070283265320a16a6fb0210b22af5d2c911294ed,HIGH,A00,97.2856099992438,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b48637f4b75cf024e1ed334070283265320a16a6fb0210b22af5d2c911294ed,LOW,A00,24.32140249981095,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b4bf53ce736b179554ca038d245deb932f433f54395144d9dc01bc065e09bc7,BASE,A00,45.72134945376261,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b4bf53ce736b179554ca038d245deb932f433f54395144d9dc01bc065e09bc7,HIGH,A00,91.44269890752523,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b4bf53ce736b179554ca038d245deb932f433f54395144d9dc01bc065e09bc7,LOW,A00,22.860674726881307,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b721909374004f5714520ce16129f666fb06c9849ed5e6d501b196655b42bb9,BASE,A00,37.99452971880365,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b721909374004f5714520ce16129f666fb06c9849ed5e6d501b196655b42bb9,HIGH,A00,75.9890594376073,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b721909374004f5714520ce16129f666fb06c9849ed5e6d501b196655b42bb9,LOW,A00,18.997264859401824,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b8fac13a2ef046f986e11347bd4a6e503a840b400fb6c7b8cac3b1d57c4341f,BASE,A00,46.37379091374306,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b8fac13a2ef046f986e11347bd4a6e503a840b400fb6c7b8cac3b1d57c4341f,HIGH,A00,92.74758182748612,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b8fac13a2ef046f986e11347bd4a6e503a840b400fb6c7b8cac3b1d57c4341f,LOW,A00,23.18689545687153,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,BASE,A00,31.441114418722464,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,HIGH,A00,62.88222883744493,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,LOW,A00,15.720557209361232,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b96c8438616cf1446e91e7c8f8119b01d0e3d39311dd1f79ce52f9579d4bf27,BASE,A00,37.7822822410015,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b96c8438616cf1446e91e7c8f8119b01d0e3d39311dd1f79ce52f9579d4bf27,HIGH,A00,75.564564482003,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3b96c8438616cf1446e91e7c8f8119b01d0e3d39311dd1f79ce52f9579d4bf27,LOW,A00,18.89114112050075,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3bc7d419d4f0a7f005daad73c70f4b79dc3ef352a0d3f6068c91a83d7318b9d7,BASE,A00,40.4311220989275,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3bc7d419d4f0a7f005daad73c70f4b79dc3ef352a0d3f6068c91a83d7318b9d7,HIGH,A00,80.862244197855,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3bc7d419d4f0a7f005daad73c70f4b79dc3ef352a0d3f6068c91a83d7318b9d7,LOW,A00,20.21556104946375,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be22660d179ebef80b8d4f46d4624ab5b6e51d6bb34a09691349029de28daf7,BASE,A00,25.12278875061935,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be22660d179ebef80b8d4f46d4624ab5b6e51d6bb34a09691349029de28daf7,HIGH,A00,50.2455775012387,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be22660d179ebef80b8d4f46d4624ab5b6e51d6bb34a09691349029de28daf7,LOW,A00,12.561394375309675,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be4bc8e69357a4cdd214f28a4a5a461dd42c2c11b63e645a005f810f59f7ac1,BASE,A00,44.77194075923563,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be4bc8e69357a4cdd214f28a4a5a461dd42c2c11b63e645a005f810f59f7ac1,HIGH,A00,89.54388151847127,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3be4bc8e69357a4cdd214f28a4a5a461dd42c2c11b63e645a005f810f59f7ac1,LOW,A00,22.385970379617817,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3c63a7c5b614c7b9345286f2c9d4adbab09e70dd7cc9ee4ac541be6e0faf0a9e,BASE,A00,28.802356963944703,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3c63a7c5b614c7b9345286f2c9d4adbab09e70dd7cc9ee4ac541be6e0faf0a9e,HIGH,A00,57.60471392788941,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3c63a7c5b614c7b9345286f2c9d4adbab09e70dd7cc9ee4ac541be6e0faf0a9e,LOW,A00,14.401178481972352,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ca9f537ab9dedf003054f112f879f54060bb18400135acc0fdf62fd8faa3744,BASE,A00,43.47808578754133,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ca9f537ab9dedf003054f112f879f54060bb18400135acc0fdf62fd8faa3744,HIGH,A00,86.95617157508266,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ca9f537ab9dedf003054f112f879f54060bb18400135acc0fdf62fd8faa3744,LOW,A00,21.739042893770666,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd08da6f4084bba60db547d654629408cf0a96ade31431ccd00dca3d5218bae,BASE,A00,36.088112047688554,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd08da6f4084bba60db547d654629408cf0a96ade31431ccd00dca3d5218bae,HIGH,A00,72.17622409537711,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd08da6f4084bba60db547d654629408cf0a96ade31431ccd00dca3d5218bae,LOW,A00,18.044056023844277,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd8f4c49041de4ec618b890ce182fe0a7a7509016d460d66650a3caac590346,BASE,A00,48.480568027757315,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd8f4c49041de4ec618b890ce182fe0a7a7509016d460d66650a3caac590346,HIGH,A00,96.96113605551463,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3cd8f4c49041de4ec618b890ce182fe0a7a7509016d460d66650a3caac590346,LOW,A00,24.240284013878657,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,BASE,A00,38.83982319999265,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,HIGH,A00,77.6796463999853,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,LOW,A00,19.419911599996325,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d8c8f7add4722a49cbe20d41c4d72de5585690d08b12b35b93ceb826d647819,BASE,A00,38.20934395110454,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d8c8f7add4722a49cbe20d41c4d72de5585690d08b12b35b93ceb826d647819,HIGH,A00,76.41868790220909,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d8c8f7add4722a49cbe20d41c4d72de5585690d08b12b35b93ceb826d647819,LOW,A00,19.10467197555227,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d9a13b157afb303a8e38f21a3b78d1ba265e98361f67e2ee4a81538d6a71e10,BASE,A00,44.014010719874506,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d9a13b157afb303a8e38f21a3b78d1ba265e98361f67e2ee4a81538d6a71e10,HIGH,A00,88.02802143974901,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3d9a13b157afb303a8e38f21a3b78d1ba265e98361f67e2ee4a81538d6a71e10,LOW,A00,22.007005359937253,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da66751d80d80ccf8d51323830a775ca698158eee391c8285c937243b0e04cf,BASE,A00,37.72290129277316,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da66751d80d80ccf8d51323830a775ca698158eee391c8285c937243b0e04cf,HIGH,A00,75.44580258554632,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da66751d80d80ccf8d51323830a775ca698158eee391c8285c937243b0e04cf,LOW,A00,18.86145064638658,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da8ee51c7cddca305803e5976dff4fb853388fdba5ec7d8da66dd54a53d107e,BASE,A00,46.57330041973441,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da8ee51c7cddca305803e5976dff4fb853388fdba5ec7d8da66dd54a53d107e,HIGH,A00,93.14660083946882,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3da8ee51c7cddca305803e5976dff4fb853388fdba5ec7d8da66dd54a53d107e,LOW,A00,23.286650209867204,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3dc44d310bfa0549e9005c57107309d0082cdf433428d4bb3dd99f6decd8b915,BASE,A00,39.7745897444272,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3dc44d310bfa0549e9005c57107309d0082cdf433428d4bb3dd99f6decd8b915,HIGH,A00,79.5491794888544,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3dc44d310bfa0549e9005c57107309d0082cdf433428d4bb3dd99f6decd8b915,LOW,A00,19.8872948722136,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e359d50481937dabe62fddfbe0a091eb1eb258076547ff62424e30646cdcd59,BASE,A00,39.50963426072469,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e359d50481937dabe62fddfbe0a091eb1eb258076547ff62424e30646cdcd59,HIGH,A00,79.01926852144938,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e359d50481937dabe62fddfbe0a091eb1eb258076547ff62424e30646cdcd59,LOW,A00,19.754817130362344,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6bc179401753946fa22a07450b5635c4716ad180238713faa2149c410b7496,BASE,A00,38.312740341722474,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6bc179401753946fa22a07450b5635c4716ad180238713faa2149c410b7496,HIGH,A00,76.62548068344495,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6bc179401753946fa22a07450b5635c4716ad180238713faa2149c410b7496,LOW,A00,19.156370170861237,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6d49a1b3b4b704601bca5b601e4a5919e77185c51f3590e973ac5516905684,BASE,A00,47.57793712057326,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6d49a1b3b4b704601bca5b601e4a5919e77185c51f3590e973ac5516905684,HIGH,A00,95.15587424114652,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e6d49a1b3b4b704601bca5b601e4a5919e77185c51f3590e973ac5516905684,LOW,A00,23.78896856028663,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e7eb04ccee0e29410e16b89ceb95e2b2bd3633e5878c946ab6a074397cbaa82,BASE,A00,48.92626948367416,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e7eb04ccee0e29410e16b89ceb95e2b2bd3633e5878c946ab6a074397cbaa82,HIGH,A00,97.85253896734832,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e7eb04ccee0e29410e16b89ceb95e2b2bd3633e5878c946ab6a074397cbaa82,LOW,A00,24.46313474183708,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e998fb96748e8f1b8d836345cd9db5209f7e7f0b1bced25ad7616a1319eb21d,BASE,A00,48.243103461410776,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e998fb96748e8f1b8d836345cd9db5209f7e7f0b1bced25ad7616a1319eb21d,HIGH,A00,96.48620692282155,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3e998fb96748e8f1b8d836345cd9db5209f7e7f0b1bced25ad7616a1319eb21d,LOW,A00,24.121551730705388,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3eb2a28626d0899df5c19cd1d6364633e7494b009f3103bc5785cf956c5540e8,BASE,A00,41.1334738248338,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3eb2a28626d0899df5c19cd1d6364633e7494b009f3103bc5785cf956c5540e8,HIGH,A00,82.2669476496676,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3eb2a28626d0899df5c19cd1d6364633e7494b009f3103bc5785cf956c5540e8,LOW,A00,20.5667369124169,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ec5d87c426bbb9373547cce6d1b78f8f715b10daa9d35cfd6545d85cc9ad9cd,BASE,A00,38.45971516392453,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ec5d87c426bbb9373547cce6d1b78f8f715b10daa9d35cfd6545d85cc9ad9cd,HIGH,A00,76.91943032784906,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ec5d87c426bbb9373547cce6d1b78f8f715b10daa9d35cfd6545d85cc9ad9cd,LOW,A00,19.229857581962264,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ecfb04f0d25ca4ed74fb8051471499f2b0662817a07d5f08c6b3a9fe3db5bf5,BASE,A00,41.54703726208436,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ecfb04f0d25ca4ed74fb8051471499f2b0662817a07d5f08c6b3a9fe3db5bf5,HIGH,A00,83.09407452416872,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ecfb04f0d25ca4ed74fb8051471499f2b0662817a07d5f08c6b3a9fe3db5bf5,LOW,A00,20.77351863104218,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ed9146ee751e20fa03795d9f673190a1dc8546677537ec0e8f8a5d781318a02,BASE,A00,38.06727565300277,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ed9146ee751e20fa03795d9f673190a1dc8546677537ec0e8f8a5d781318a02,HIGH,A00,76.13455130600553,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3ed9146ee751e20fa03795d9f673190a1dc8546677537ec0e8f8a5d781318a02,LOW,A00,19.033637826501383,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f7450b528b7232a2b19b6ab37beb07f29e5bf09b47ee6191f8cbb2cb1c9b,BASE,A00,25.032122674113992,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f7450b528b7232a2b19b6ab37beb07f29e5bf09b47ee6191f8cbb2cb1c9b,HIGH,A00,50.064245348227985,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f7450b528b7232a2b19b6ab37beb07f29e5bf09b47ee6191f8cbb2cb1c9b,LOW,A00,12.516061337056996,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f9b9f6443de0e97493df0a95204003b5192015104978b5ace99fd0b0ca32,BASE,A00,42.25737543900089,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f9b9f6443de0e97493df0a95204003b5192015104978b5ace99fd0b0ca32,HIGH,A00,84.51475087800178,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f24f9b9f6443de0e97493df0a95204003b5192015104978b5ace99fd0b0ca32,LOW,A00,21.128687719500444,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f255b6f947989acb1d1a9c0aaf9fefa2ece2c9dad33c47f9013529b7ac6e2e4,BASE,A00,41.00523063296047,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f255b6f947989acb1d1a9c0aaf9fefa2ece2c9dad33c47f9013529b7ac6e2e4,HIGH,A00,82.01046126592094,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f255b6f947989acb1d1a9c0aaf9fefa2ece2c9dad33c47f9013529b7ac6e2e4,LOW,A00,20.502615316480234,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f25f5e70d97b76b88c5678f274c988816193d2e3f116db86f41cef311410eb6,BASE,A00,41.917098495939214,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f25f5e70d97b76b88c5678f274c988816193d2e3f116db86f41cef311410eb6,HIGH,A00,83.83419699187843,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f25f5e70d97b76b88c5678f274c988816193d2e3f116db86f41cef311410eb6,LOW,A00,20.958549247969607,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f5b99133708d55e8c7f2c0bbe59f078aba14b98a05f6dd62c21393a5e1647a5,BASE,A00,28.972723289679124,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f5b99133708d55e8c7f2c0bbe59f078aba14b98a05f6dd62c21393a5e1647a5,HIGH,A00,57.94544657935825,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f5b99133708d55e8c7f2c0bbe59f078aba14b98a05f6dd62c21393a5e1647a5,LOW,A00,14.486361644839562,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:3f731f11267aefe296246d2690acbb5dc4e020ee2b424528461d66b7612b8f86,BASE,A00,41.08742742030613,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
