pair_id,decile,direction,episode_a,episode_b,total_j_a,total_j_b,n_common_scope_nodes_a,n_common_scope_nodes_b,share_flight_a,share_passenger_a,share_resource_a,share_flight_b,share_passenger_b,share_resource_b,rank_flight_a,rank_passenger_a,rank_resource_a,rank_flight_b,rank_passenger_b,rank_resource_b,flipped_channels,composition_different,focal_top1_change_rate_r3,focal_top1_change_rate_r1,reference_top1_change_rate_r3,reference_top1_change_rate_r1
153,1,B_TO_A,sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,sha256:6d5af9abdb6bc0b322b30d9cad06d7471821fff96df8c14ffca52fe4ac05164c,295.3864843057986,301.4908532949633,7,8,0.5979328201464466,0.00031282238663548495,0.4017543574669179,0.5882322086311044,0.001555483755870279,0.4102123076130253,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
154,1,A_TO_B,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:c47612951f046a604739c6a61b0c750156217227310a6fa1b301fc1b55f37a73,300.60800877730793,301.1342203245153,8,8,0.5166619785881708,0.004920055334384105,0.47841796607744497,0.5252658280074687,0.00034016761357496725,0.47439400437895635,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
154,1,B_TO_A,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:c47612951f046a604739c6a61b0c750156217227310a6fa1b301fc1b55f37a73,300.60800877730793,301.1342203245153,8,8,0.5166619785881708,0.004920055334384105,0.47841796607744497,0.5252658280074687,0.00034016761357496725,0.47439400437895635,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
155,1,A_TO_B,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:6d5af9abdb6bc0b322b30d9cad06d7471821fff96df8c14ffca52fe4ac05164c,300.60800877730793,301.4908532949633,8,8,0.5166619785881708,0.004920055334384105,0.47841796607744497,0.5882322086311044,0.001555483755870279,0.4102123076130253,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
155,1,B_TO_A,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:6d5af9abdb6bc0b322b30d9cad06d7471821fff96df8c14ffca52fe4ac05164c,300.60800877730793,301.4908532949633,8,8,0.5166619785881708,0.004920055334384105,0.47841796607744497,0.5882322086311044,0.001555483755870279,0.4102123076130253,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
156,1,A_TO_B,sha256:c47612951f046a604739c6a61b0c750156217227310a6fa1b301fc1b55f37a73,sha256:6d5af9abdb6bc0b322b30d9cad06d7471821fff96df8c14ffca52fe4ac05164c,301.1342203245153,301.4908532949633,8,8,0.5252658280074687,0.00034016761357496725,0.47439400437895635,0.5882322086311044,0.001555483755870279,0.4102123076130253,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
156,1,B_TO_A,sha256:c47612951f046a604739c6a61b0c750156217227310a6fa1b301fc1b55f37a73,sha256:6d5af9abdb6bc0b322b30d9cad06d7471821fff96df8c14ffca52fe4ac05164c,301.1342203245153,301.4908532949633,8,8,0.5252658280074687,0.00034016761357496725,0.47439400437895635,0.5882322086311044,0.001555483755870279,0.4102123076130253,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
157,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,323.01271664164256,323.55712037382995,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5136087556463931,0.002507103324956371,0.48388414102865046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
157,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,323.01271664164256,323.55712037382995,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5136087556463931,0.002507103324956371,0.48388414102865046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
158,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,323.01271664164256,326.3292940047745,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5589246910208117,0.0006123461879558312,0.4404629627912325,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
158,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,323.01271664164256,326.3292940047745,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5589246910208117,0.0006123461879558312,0.4404629627912325,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
159,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,323.01271664164256,326.5449372144088,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
159,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,323.01271664164256,326.5449372144088,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
160,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,323.01271664164256,331.4425813964238,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
160,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,323.01271664164256,331.4425813964238,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
161,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,323.01271664164256,333.8423063960696,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
161,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,323.01271664164256,333.8423063960696,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
162,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,323.01271664164256,335.18373551120635,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
162,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,323.01271664164256,335.18373551120635,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
163,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,323.01271664164256,339.926073247129,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
163,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,323.01271664164256,339.926073247129,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
164,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,323.01271664164256,340.6643206181633,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
164,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,323.01271664164256,340.6643206181633,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
165,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,323.01271664164256,341.05637942839195,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
165,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,323.01271664164256,341.05637942839195,9,8,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
166,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,323.01271664164256,341.5558260339019,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
166,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,323.01271664164256,341.5558260339019,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
167,2,A_TO_B,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:6710bf2d94fd133a2e3198a219550df6575c6c9ad17177fc29515fa62236c8a5,323.01271664164256,346.7942345760417,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5159385155274996,0.0026395615211940826,0.4814219229513062,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
167,2,B_TO_A,sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,sha256:6710bf2d94fd133a2e3198a219550df6575c6c9ad17177fc29515fa62236c8a5,323.01271664164256,346.7942345760417,9,9,0.5224866157977003,0.004913321956796827,0.4726000622455028,0.5159385155274996,0.0026395615211940826,0.4814219229513062,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
168,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,323.55712037382995,326.3292940047745,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5589246910208117,0.0006123461879558312,0.4404629627912325,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
168,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,323.55712037382995,326.3292940047745,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5589246910208117,0.0006123461879558312,0.4404629627912325,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
169,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,323.55712037382995,326.5449372144088,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
169,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,323.55712037382995,326.5449372144088,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
170,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,323.55712037382995,331.4425813964238,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
170,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,323.55712037382995,331.4425813964238,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
171,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,323.55712037382995,333.8423063960696,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
171,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,323.55712037382995,333.8423063960696,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
172,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,323.55712037382995,335.18373551120635,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
172,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,323.55712037382995,335.18373551120635,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
173,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,323.55712037382995,339.926073247129,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
173,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,323.55712037382995,339.926073247129,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
174,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,323.55712037382995,340.6643206181633,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
174,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,323.55712037382995,340.6643206181633,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
175,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,323.55712037382995,341.05637942839195,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
175,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,323.55712037382995,341.05637942839195,9,8,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
176,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,323.55712037382995,341.5558260339019,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
176,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,323.55712037382995,341.5558260339019,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
177,2,A_TO_B,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:6710bf2d94fd133a2e3198a219550df6575c6c9ad17177fc29515fa62236c8a5,323.55712037382995,346.7942345760417,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5159385155274996,0.0026395615211940826,0.4814219229513062,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
177,2,B_TO_A,sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,sha256:6710bf2d94fd133a2e3198a219550df6575c6c9ad17177fc29515fa62236c8a5,323.55712037382995,346.7942345760417,9,9,0.5136087556463931,0.002507103324956371,0.48388414102865046,0.5159385155274996,0.0026395615211940826,0.4814219229513062,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
178,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,326.3292940047745,326.5449372144088,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
178,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:92dfb300eff61238f0ae402e6956257e202a4ed932f4a45abb7631f7a5ae10ff,326.3292940047745,326.5449372144088,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.4932753175675228,0.002048025699853119,0.5046766567326241,1,3,2,2,3,1,Flight|Resource,True,0.0,0.0,0.0,0.0
179,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,326.3292940047745,331.4425813964238,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
179,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,326.3292940047745,331.4425813964238,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5539289055469336,0.00031921354479916416,0.4457518809082672,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
180,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,326.3292940047745,333.8423063960696,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
180,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:7f2fe4ffae7d8e36f9e0c4fab024049858b34c10d7520981d2555d0a310e913c,326.3292940047745,333.8423063960696,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5083418712889731,0.0028157198537462117,0.4888424088572805,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
181,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,326.3292940047745,335.18373551120635,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
181,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:79c2db204a92c4ebb042a7ed764220250a8e99df9315de602a17f5d70a620f5a,326.3292940047745,335.18373551120635,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5559083964079867,0.003649572030142977,0.44044203156187023,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
182,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,326.3292940047745,339.926073247129,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
182,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:7fd23dce052089e82cfff87c56e5fbd55cba17e65e209fd6ef24c883d7a29f0d,326.3292940047745,339.926073247129,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5812774119819523,0.002748623312718288,0.4159739647053293,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
183,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,326.3292940047745,340.6643206181633,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
183,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:73d86411ce4c378261aab5edc53d9b472631a7670b7866e1d4ba5422d05430c5,326.3292940047745,340.6643206181633,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.5183396391872994,0.0005285824482860266,0.48113177836441456,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
184,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,326.3292940047745,341.05637942839195,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
184,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,326.3292940047745,341.05637942839195,8,8,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.576276094451228,0.0020944740117913416,0.42162943153698046,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
185,2,A_TO_B,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,326.3292940047745,341.5558260339019,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
185,2,B_TO_A,sha256:8103566065b9d055f455fcf60e91908f8e0796d2647d54a1fbc0781654c688fa,sha256:909c65b08b7c18af875df2b8f11d5cdb914ceb2e71f3833937300b002ef4b5c5,326.3292940047745,341.5558260339019,8,9,0.5589246910208117,0.0006123461879558312,0.4404629627912325,0.516430221344074,0.0004367036185848445,0.4831330750373411,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
